"Id","OwnerId","IsDeleted","Name","LLC_BI__Description__c","LLC_BI__End_Date__c","LLC_BI__Has_Period_Grouping__c","LLC_BI__Is_Consolidation__c","LLC_BI__Is_Disabled__c","LLC_BI__Is_Template__c","LLC_BI__Migration_Target__c","LLC_BI__Object_API_Name__c","LLC_BI__Selected_Scale__c","LLC_BI__Show_Footnotes__c","LLC_BI__Source_Template__c","LLC_BI__Start_Date__c","LLC_BI__Version__c","LLC_BI__lookupKey__c"
"a5VWD000000HAvT2AW","005al00000RVcKvAAL","false","a5VWD000000HAvT","","","false","false","false","true","","","mm","true","","","","42857030194872145"
"a5VWD000000HBF52AO","005al00000RVcKvAAL","false","a5VWD000000HBF5","","","false","false","false","true","","","m","true","","","","42857710752568127"
"a5VWD000000HAZt2AO","005al00000RVcKvAAL","false","a5VWD000000HAZt","","","false","false","false","true","","","$","false","","","","42858814769458333"
"a5VWD000000HBEg2AO","005al00000RVcKvAAL","false","a5VWD000000HBEg","","","false","false","false","true","","","mm","true","","","","42858834028670939"
"a5VWD000000HAx62AG","005al00000RVcKvAAL","false","a5VWD000000HAx6","","","false","false","false","true","","","$","true","","","","42858943926610098"
"a5VWD000000HBDh2AO","005al00000RVcKvAAL","false","a5VWD000000HBDh","","","false","false","false","true","","","mm","false","","","","42859201543766447"
"a5VWD000000HAYC2A4","005al00000RVcKvAAL","false","a5VWD000000HAYC","","","false","false","false","true","","","$","false","","","","42859917472978013"
"a5VWD000000HAfk2AG","005al00000RVcKvAAL","false","a5VWD000000HAfk","","","false","false","false","true","","","m","true","","","","42860032581952993"
"a5VWD000000HB8y2AG","005al00000RVcKvAAL","false","a5VWD000000HB8y","","","false","false","false","true","","","mm","true","","","","42860273031050083"
"a5VWD000000HBDF2A4","005al00000RVcKvAAL","false","a5VWD000000HBDF","","","false","false","false","true","","","mm","true","","","","42861091279853641"
"a5VWD000000HAc72AG","005al00000RVcKvAAL","false","a5VWD000000HAc7","","","false","false","false","true","","","mm","true","","","","42861321535823639"
"a5VWD000000HB3D2AW","005al00000RVcKvAAL","false","a5VWD000000HB3D","","","false","false","false","true","","","m","false","","","","42861547490177652"
"a5VWD000000HArf2AG","005al00000RVcKvAAL","false","a5VWD000000HArf","","","false","false","false","true","","","$","true","","","","42862013385344143"
"a5VWD000000HAnN2AW","005al00000RVcKvAAL","false","a5VWD000000HAnN","","","false","false","false","true","","","$","true","","","","42862302098950202"
"a5VWD000000HAaj2AG","005al00000RVcKvAAL","false","a5VWD000000HAaj","","","false","false","false","true","","","$","false","","","","42863577310545212"
"a5VWD000000HAZZ2A4","005al00000RVcKvAAL","false","a5VWD000000HAZZ","","","false","false","false","true","","","$","true","","","","42865041527533459"
"a5VWD000000HAuw2AG","005al00000RVcKvAAL","false","a5VWD000000HAuw","","","false","false","false","true","","","mm","false","","","","42865397440555635"
"a5VWD000000HBGI2A4","005al00000RVcKvAAL","false","a5VWD000000HBGI","","","false","false","false","true","","","mm","true","","","","42865558555222116"
"a5VWD000000HBB92AO","005al00000RVcKvAAL","false","a5VWD000000HBB9","","","false","false","false","true","","","m","false","","","","42865808188566984"
"a5VWD000000HAfr2AG","005al00000RVcKvAAL","false","a5VWD000000HAfr","","","false","false","false","true","","","$","true","","","","42865819406325499"
"a5VWD000000HAfs2AG","005al00000RVcKvAAL","false","a5VWD000000HAfs","","","false","false","false","true","","","mm","false","","","","42866620080911792"
"a5VWD000000HBAV2A4","005al00000RVcKvAAL","false","a5VWD000000HBAV","","","false","false","false","true","","","mm","true","","","","42866840896738075"
"a5VWD000000HAyy2AG","005al00000RVcKvAAL","false","a5VWD000000HAyy","","","false","false","false","true","","","$","false","","","","42867559759651051"
"a5VWD000000HBJz2AO","005al00000RVcKvAAL","false","a5VWD000000HBJz","","","false","false","false","true","","","m","true","","","","42867694329172306"
"a5VWD000000HB8P2AW","005al00000RVcKvAAL","false","a5VWD000000HB8P","","","false","false","false","true","","","$","true","","","","42868090147750443"
"a5VWD000000HB1u2AG","005al00000RVcKvAAL","false","a5VWD000000HB1u","","","false","false","false","true","","","mm","false","","","","42868288103531160"
"a5VWD000000HAfm2AG","005al00000RVcKvAAL","false","a5VWD000000HAfm","","","false","false","false","true","","","mm","true","","","","42869609415801040"
"a5VWD000000HAay2AG","005al00000RVcKvAAL","false","a5VWD000000HAay","","","false","false","false","true","","","m","true","","","","42869943865169820"
"a5VWD000000HBB42AO","005al00000RVcKvAAL","false","a5VWD000000HBB4","","","false","false","false","true","","","mm","true","","","","42870507503619069"
"a5VWD000000HAng2AG","005al00000RVcKvAAL","false","a5VWD000000HAng","","","false","false","false","true","","","m","false","","","","42870958460539696"
"a5VWD000000HAy42AG","005al00000RVcKvAAL","false","a5VWD000000HAy4","","","false","false","false","true","","","$","false","","","","42871411613464587"
"a5VWD000000HAhh2AG","005al00000RVcKvAAL","false","a5VWD000000HAhh","","","false","false","false","true","","","mm","false","","","","42871938012616604"
"a5VWD000000HAmz2AG","005al00000RVcKvAAL","false","a5VWD000000HAmz","","","false","false","false","true","","","mm","false","","","","42872022440230687"
"a5VWD000000HAY62AO","005al00000RVcKvAAL","false","a5VWD000000HAY6","","","false","false","false","true","","","mm","true","","","","42872038806950550"
"a5VWD000000HBBG2A4","005al00000RVcKvAAL","false","a5VWD000000HBBG","","","false","false","false","true","","","m","true","","","","42872365207279820"
"a5VWD000000HBDV2A4","005al00000RVcKvAAL","false","a5VWD000000HBDV","","","false","false","false","true","","","$","false","","","","42872426125185257"
"a5VWD000000HAsp2AG","005al00000RVcKvAAL","false","a5VWD000000HAsp","","","false","false","false","true","","","mm","true","","","","42872605325249711"
"a5VWD000000HAaE2AW","005al00000RVcKvAAL","false","a5VWD000000HAaE","","","false","false","false","true","","","$","false","","","","42873629319026041"
"a5VWD000000HAk62AG","005al00000RVcKvAAL","false","a5VWD000000HAk6","","","false","false","false","true","","","$","false","","","","42873664356028501"
"a5VWD000000HB9b2AG","005al00000RVcKvAAL","false","a5VWD000000HB9b","","","false","false","false","true","","","mm","true","","","","42873929327983009"
"a5VWD000000HAad2AG","005al00000RVcKvAAL","false","a5VWD000000HAad","","","false","false","false","true","","","mm","true","","","","42874195982100300"
"a5VWD000000HAsm2AG","005al00000RVcKvAAL","false","a5VWD000000HAsm","","","false","false","false","true","","","$","true","","","","42874432684934530"
"a5VWD000000HAdH2AW","005al00000RVcKvAAL","false","a5VWD000000HAdH","","","false","false","false","true","","","$","false","","","","42874575209088554"
"a5VWD000000HB3e2AG","005al00000RVcKvAAL","false","a5VWD000000HB3e","","","false","false","false","true","","","$","true","","","","42874651196466405"
"a5VWD000000HB5n2AG","005al00000RVcKvAAL","false","a5VWD000000HB5n","","","false","false","false","true","","","mm","true","","","","42875275592420804"
"a5VWD000000HAhe2AG","005al00000RVcKvAAL","false","a5VWD000000HAhe","","","false","false","false","true","","","$","false","","","","42875357973645728"
"a5VWD000000HBFv2AO","005al00000RVcKvAAL","false","a5VWD000000HBFv","","","false","false","false","true","","","$","false","","","","42875603589114844"
"a5VWD000000HAca2AG","005al00000RVcKvAAL","false","a5VWD000000HAca","","","false","false","false","true","","","mm","false","","","","42876387285483224"
"a5VWD000000HAtA2AW","005al00000RVcKvAAL","false","a5VWD000000HAtA","","","false","false","false","true","","","m","true","","","","42876826611151427"
"a5VWD000000HAqY2AW","005al00000RVcKvAAL","false","a5VWD000000HAqY","","","false","false","false","true","","","$","false","","","","42877247170546431"
"a5VWD000000HAo72AG","005al00000RVcKvAAL","false","a5VWD000000HAo7","","","false","false","false","true","","","mm","false","","","","42877799474716411"
"a5VWD000000HB8m2AG","005al00000RVcKvAAL","false","a5VWD000000HB8m","","","false","false","false","true","","","m","true","","","","42878494921343467"
"a5VWD000000HAhK2AW","005al00000RVcKvAAL","false","a5VWD000000HAhK","","","false","false","false","true","","","m","false","","","","42878557933085269"
"a5VWD000000HB4v2AG","005al00000RVcKvAAL","false","a5VWD000000HB4v","","","false","false","false","true","","","m","true","","","","42878882797324016"
"a5VWD000000HAhG2AW","005al00000RVcKvAAL","false","a5VWD000000HAhG","","","false","false","false","true","","","m","true","","","","42878893867730352"
"a5VWD000000HAiU2AW","005al00000RVcKvAAL","false","a5VWD000000HAiU","","","false","false","false","true","","","$","false","","","","42879205953668961"
"a5VWD000000HB412AG","005al00000RVcKvAAL","false","a5VWD000000HB41","","","false","false","false","true","","","$","false","","","","42879428758124427"
"a5VWD000000HAeN2AW","005al00000RVcKvAAL","false","a5VWD000000HAeN","","","false","false","false","true","","","m","false","","","","42879571783490586"
"a5VWD000000HAhW2AW","005al00000RVcKvAAL","false","a5VWD000000HAhW","","","false","false","false","true","","","mm","true","","","","42880292755332986"
"a5VWD000000HBDt2AO","005al00000RVcKvAAL","false","a5VWD000000HBDt","","","false","false","false","true","","","$","false","","","","42880342365792659"
"a5VWD000000HBCd2AO","005al00000RVcKvAAL","false","a5VWD000000HBCd","","","false","false","false","true","","","m","false","","","","42880494256037627"
"a5VWD000000HBG62AO","005al00000RVcKvAAL","false","a5VWD000000HBG6","","","false","false","false","true","","","mm","false","","","","42880543781206625"
"a5VWD000000HBGK2A4","005al00000RVcKvAAL","false","a5VWD000000HBGK","","","false","false","false","true","","","m","true","","","","42880797546316395"
"a5VWD000000HBDo2AO","005al00000RVcKvAAL","false","a5VWD000000HBDo","","","false","false","false","true","","","m","false","","","","42881442446949917"
"a5VWD000000HBCT2A4","005al00000RVcKvAAL","false","a5VWD000000HBCT","","","false","false","false","true","","","m","false","","","","42881944595169029"
"a5VWD000000HAf82AG","005al00000RVcKvAAL","false","a5VWD000000HAf8","","","false","false","false","true","","","mm","true","","","","42882100187838751"
"a5VWD000000HB2x2AG","005al00000RVcKvAAL","false","a5VWD000000HB2x","","","false","false","false","true","","","$","false","","","","42883190871524006"
"a5VWD000000HAaG2AW","005al00000RVcKvAAL","false","a5VWD000000HAaG","","","false","false","false","true","","","$","true","","","","42883689309429731"
"a5VWD000000HB9Y2AW","005al00000RVcKvAAL","false","a5VWD000000HB9Y","","","false","false","false","true","","","$","false","","","","42884133461912226"
"a5VWD000000HAxs2AG","005al00000RVcKvAAL","false","a5VWD000000HAxs","","","false","false","false","true","","","m","false","","","","42884296073079486"
"a5VWD000000HApQ2AW","005al00000RVcKvAAL","false","a5VWD000000HApQ","","","false","false","false","true","","","mm","true","","","","42884340588342642"
"a5VWD000000HAs12AG","005al00000RVcKvAAL","false","a5VWD000000HAs1","","","false","false","false","true","","","mm","true","","","","42884570720609257"
"a5VWD000000HB0i2AG","005al00000RVcKvAAL","false","a5VWD000000HB0i","","","false","false","false","true","","","$","true","","","","42884699341453154"
"a5VWD000000HAeX2AW","005al00000RVcKvAAL","false","a5VWD000000HAeX","","","false","false","false","true","","","mm","true","","","","42885343823367812"
"a5VWD000000HAvP2AW","005al00000RVcKvAAL","false","a5VWD000000HAvP","","","false","false","false","true","","","$","false","","","","42885608310458489"
"a5VWD000000HAn42AG","005al00000RVcKvAAL","false","a5VWD000000HAn4","","","false","false","false","true","","","$","false","","","","42885803533753557"
"a5VWD000000HAvN2AW","005al00000RVcKvAAL","false","a5VWD000000HAvN","","","false","false","false","true","","","$","false","","","","42885858083822137"
"a5VWD000000HBFa2AO","005al00000RVcKvAAL","false","a5VWD000000HBFa","","","false","false","false","true","","","m","true","","","","42886272585673101"
"a5VWD000000HB2B2AW","005al00000RVcKvAAL","false","a5VWD000000HB2B","","","false","false","false","true","","","$","false","","","","42886636907346116"
"a5VWD000000HBGu2AO","005al00000RVcKvAAL","false","a5VWD000000HBGu","","","false","false","false","true","","","m","false","","","","42886687838163356"
"a5VWD000000HB5T2AW","005al00000RVcKvAAL","false","a5VWD000000HB5T","","","false","false","false","true","","","$","false","","","","42887554780005931"
"a5VWD000000HAaZ2AW","005al00000RVcKvAAL","false","a5VWD000000HAaZ","","","false","false","false","true","","","m","false","","","","42887684952660872"
"a5VWD000000HBBN2A4","005al00000RVcKvAAL","false","a5VWD000000HBBN","","","false","false","false","true","","","$","false","","","","4288772815394541"
"a5VWD000000HAwQ2AW","005al00000RVcKvAAL","false","a5VWD000000HAwQ","","","false","false","false","true","","","mm","true","","","","42888512424989406"
"a5VWD000000HBHb2AO","005al00000RVcKvAAL","false","a5VWD000000HBHb","","","false","false","false","true","","","m","true","","","","42888796715750190"
"a5VWD000000HAaD2AW","005al00000RVcKvAAL","false","a5VWD000000HAaD","","","false","false","false","true","","","m","true","","","","42889134049730023"
"a5VWD000000HBHJ2A4","005al00000RVcKvAAL","false","a5VWD000000HBHJ","","","false","false","false","true","","","$","true","","","","42889372577898292"
"a5VWD000000HAZJ2A4","005al00000RVcKvAAL","false","a5VWD000000HAZJ","","","false","false","false","true","","","$","true","","","","42889453151083678"
"a5VWD000000HAZS2A4","005al00000RVcKvAAL","false","a5VWD000000HAZS","","","false","false","false","true","","","mm","true","","","","42889474708571577"
"a5VWD000000HB0P2AW","005al00000RVcKvAAL","false","a5VWD000000HB0P","","","false","false","false","true","","","$","true","","","","42889790693146802"
"a5VWD000000HAcb2AG","005al00000RVcKvAAL","false","a5VWD000000HAcb","","","false","false","false","true","","","m","true","","","","42889878237704232"
"a5VWD000000HAvE2AW","005al00000RVcKvAAL","false","a5VWD000000HAvE","","","false","false","false","true","","","m","false","","","","42889942868728674"
"a5VWD000000HAoT2AW","005al00000RVcKvAAL","false","a5VWD000000HAoT","","","false","false","false","true","","","m","false","","","","42890074865511034"
"a5VWD000000HAk92AG","005al00000RVcKvAAL","false","a5VWD000000HAk9","","","false","false","false","true","","","$","true","","","","42890645300416280"
"a5VWD000000HBBs2AO","005al00000RVcKvAAL","false","a5VWD000000HBBs","","","false","false","false","true","","","m","true","","","","42890980407713089"
"a5VWD000000HB9S2AW","005al00000RVcKvAAL","false","a5VWD000000HB9S","","","false","false","false","true","","","mm","false","","","","42891333358701584"
"a5VWD000000HB6Y2AW","005al00000RVcKvAAL","false","a5VWD000000HB6Y","","","false","false","false","true","","","mm","true","","","","42891585092268253"
"a5VWD000000HAkk2AG","005al00000RVcKvAAL","false","a5VWD000000HAkk","","","false","false","false","true","","","mm","true","","","","42892189825958668"
"a5VWD000000HAsf2AG","005al00000RVcKvAAL","false","a5VWD000000HAsf","","","false","false","false","true","","","$","false","","","","42893327186462193"
"a5VWD000000HB8W2AW","005al00000RVcKvAAL","false","a5VWD000000HB8W","","","false","false","false","true","","","m","false","","","","42893842473812760"
"a5VWD000000HAzb2AG","005al00000RVcKvAAL","false","a5VWD000000HAzb","","","false","false","false","true","","","m","false","","","","42894344709627328"
