"Id","OwnerId","IsDeleted","Name","nFORCE__Address_Part__c","nFORCE__Alternate_Label__c","nFORCE__Autocomplete_Attribute_Value__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Default_Value__c","nFORCE__Defined_Picklist_Values__c","nFORCE__Field_Hint__c","nFORCE__Field_Name__c","nFORCE__Filter_Criteria__c","nFORCE__Filter_Display_Name__c","nFORCE__Format_Description__c","nFORCE__Format_Enabled__c","nFORCE__Format_Expression__c","nFORCE__Format_Message__c","nFORCE__Is_Active__c","nFORCE__Is_Conditional_Lookup__c","nFORCE__Is_Editable__c","nFORCE__Is_Filter_Active__c","nFORCE__Is_Header__c","nFORCE__Is_Hidden__c","nFORCE__Is_Important__c","nFORCE__Is_Read_Only__c","nFORCE__Is_Required__c","nFORCE__Output_Expression__c","nFORCE__Route__c","nFORCE__SLDS_Column_Size__c","nFORCE__Screen_Section__c","nFORCE__Tooltip_Contents__c","nFORCE__Tooltip_Enabled__c","nFORCE__Tooltip_Text__c","nFORCE__lookupKey__c","nFORCE__sObject_Name__c"
"a0SWD000002Fmby2AC","005al00000RVcKvAAL","false","FC-001869","","Tax Identification Number (TIN)","","","","","XX-XXXXXXX","LLC_BI__Tax_Identification_Number__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvi7YAA","1.0","","As a federally regulated bank, we are required to know our customers. We use your TIN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3THo000000zAvWMAU","Account"
"a0SWD000002Fmbz2AC","005al00000RVcKvAAL","false","FC-001870","","What industry does your business belong to?","","","","","","Industry","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvi7YAA","","","","false","","a3THo000000zAvXMAU","Account"
"a0SWD000002Fmc02AC","005al00000RVcKvAAL","false","FC-001871","","Number of employees","","","","","","NumberOfEmployees","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvi7YAA","","","","false","","a3THo000000zAvYMAU","Account"
"a0SWD000002Fmc12AC","005al00000RVcKvAAL","false","FC-001872","","Legal Entity Type","","","","","","Type","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvi7YAA","","","","false","","a3THo000000zAvZMAU","Account"
"a0SWD000002Fmc22AC","005al00000RVcKvAAL","false","FC-001873","","Shipping Address","","","","","","ShippingStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvi7YAA","","","","false","","a3THo000000zAvaMAE","Account"
"a0SWD000002Fmc32AC","005al00000RVcKvAAL","false","FC-001874","","City","","","","","","ShippingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvi7YAA","","","","false","","a3THo000000zAvbMAE","Account"
"a0SWD000002Fmc42AC","005al00000RVcKvAAL","false","FC-001875","","State","","","","","","ShippingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvi7YAA","2.0","","","false","","a3THo000000zAvcMAE","Account"
"a0SWD000002Fmc52AC","005al00000RVcKvAAL","false","FC-001876","","ZIP","","","","","","ShippingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvi7YAA","2.0","","","false","","a3THo000000zAvdMAE","Account"
"a0SWD000002Fmc62AC","005al00000RVcKvAAL","false","FC-001877","","Billing Address","","","","","","BillingStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvi7YAA","","","","false","","a3THo000000zAveMAE","Account"
"a0SWD000002Fmc72AC","005al00000RVcKvAAL","false","FC-001878","","City","","","","","","BillingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvi7YAA","","","","false","","a3THo000000zAvfMAE","Account"
"a0SWD000002Fmc82AC","005al00000RVcKvAAL","false","FC-001879","","State","","","","","","BillingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvi7YAA","2.0","","","false","","a3THo000000zAvgMAE","Account"
"a0SWD000002Fmc92AC","005al00000RVcKvAAL","false","FC-001880","","ZIP","","","","","","BillingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvi7YAA","2.0","","","false","","a3THo000000zAvhMAE","Account"
"a0SWD000002FmcA2AS","005al00000RVcKvAAL","false","FC-001881","","Social Security Number (SSN)","","","","","XXX-XX-XXXX","LLC_BI__SS__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvl4YAA","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3THo000000zAviMAE","Contact"
"a0SWD000002FmcB2AS","005al00000RVcKvAAL","false","FC-001882","","Mobile Phone Number","","","","","","MobilePhone","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvl4YAA","","","","false","","a3THo000000zAvjMAE","Contact"
"a0SWD000002FmcC2AS","005al00000RVcKvAAL","false","FC-001883","","Residential Address","","","","","","LLC_BI__Home_Address__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvl4YAA","","","","false","","a3THo000000zAvkMAE","Contact"
"a0SWD000002FmcD2AS","005al00000RVcKvAAL","false","FC-001884","","City","","","","","","LLC_BI__Home_City__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvl4YAA","","","","false","","a3THo000000zAvlMAE","Contact"
"a0SWD000002FmcE2AS","005al00000RVcKvAAL","false","FC-001885","","State","","","","","","LLC_BI__Home_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvl4YAA","2.0","","","false","","a3THo000000zAvmMAE","Contact"
"a0SWD000002FmcF2AS","005al00000RVcKvAAL","false","FC-001886","","State","","","","","","MailingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvl4YAA","2.0","","","false","","a3THo000000zAvnMAE","Contact"
"a0SWD000002FmcG2AS","005al00000RVcKvAAL","false","FC-001887","","ZIP","","","","","","LLC_BI__Home_Zipcode__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvl4YAA","2.0","","","false","","a3THo000000zAvqMAE","Contact"
"a0SWD000002FmcH2AS","005al00000RVcKvAAL","false","FC-001888","","Mailing Address","","","","","","MailingAddress","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvl4YAA","","","","false","","a3THo000000zAvrMAE","Contact"
"a0SWD000002FmcI2AS","005al00000RVcKvAAL","false","FC-001889","","City","","","","","","MailingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvl4YAA","","","","false","","a3THo000000zAvsMAE","Contact"
"a0SWD000002FmcJ2AS","005al00000RVcKvAAL","false","FC-001890","","ZIP","","","","","","MailingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvl4YAA","2.0","","","false","","a3THo000000zAvtMAE","Contact"
"a0SWD000002FmcK2AS","005al00000RVcKvAAL","false","FC-001891","","Social Security Number (SSN)","","","","","XXX-XX-XXXX","LLC_BI__SS__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvl8YAA","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3THo000000zAvuMAE","Contact"
"a0SWD000002FmcL2AS","005al00000RVcKvAAL","false","FC-001892","","Mobile Phone Number","","","","","","MobilePhone","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvl8YAA","","","","false","","a3THo000000zAvvMAE","Contact"
"a0SWD000002FmcM2AS","005al00000RVcKvAAL","false","FC-001893","","Residential Address","","","","","","LLC_BI__Home_Address__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvl8YAA","","","","false","","a3THo000000zAvwMAE","Contact"
"a0SWD000002FmcN2AS","005al00000RVcKvAAL","false","FC-001894","","City","","","","","","LLC_BI__Home_City__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvl8YAA","","","","false","","a3THo000000zAvxMAE","Contact"
"a0SWD000002FmcO2AS","005al00000RVcKvAAL","false","FC-001895","","State","","","","","","LLC_BI__Home_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvl8YAA","2.0","","","false","","a3THo000000zAvyMAE","Contact"
"a0SWD000002FmcP2AS","005al00000RVcKvAAL","false","FC-001896","","ZIP","","","","","","LLC_BI__Home_Zipcode__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvl8YAA","2.0","","","false","","a3THo000000zAvzMAE","Contact"
"a0SWD000002FmcQ2AS","005al00000RVcKvAAL","false","FC-001897","","Mailing Address","","","","","","MailingAddress","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvl8YAA","","","","false","","a3THo000000zAw0MAE","Contact"
"a0SWD000002FmcR2AS","005al00000RVcKvAAL","false","FC-001898","","City","","","","","","MailingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvl8YAA","","","","false","","a3THo000000zAw1MAE","Contact"
"a0SWD000002FmcS2AS","005al00000RVcKvAAL","false","FC-001899","","State","","","","","","MailingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvl8YAA","2.0","","","false","","a3THo000000zAw2MAE","Contact"
"a0SWD000002FmcT2AS","005al00000RVcKvAAL","false","FC-001900","","ZIP","","","","","","MailingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvl8YAA","2.0","","","false","","a3THo000000zAw3MAE","Contact"
"a0SWD000002FmcU2AS","005al00000RVcKvAAL","false","FC-001901","","","","","","","","nFORCE__Field_Name__c","","","","false","","","false","false","false","false","false","true","false","false","false","","","","a0qWD00000JHNMfYAP","","false","","a3THu000002IuGEMA0","nFORCE__Field_Configuration__c"
"a0SWD000002FmcV2AS","005al00000RVcKvAAL","false","FC-001902","","","","","","","","nFORCE__Field_Name__c","","","","false","","","false","false","false","false","false","true","false","false","false","","","","a0qWD00000JHNMfYAP","","false","","a3THu000002IuGFMA0","nFORCE__Field_Configuration__c"
"a0SWD000002FmcW2AS","005al00000RVcKvAAL","false","FC-001903","","","","","","","","nFORCE__Field_Name__c","","","","false","","","false","false","false","false","false","true","false","false","false","","","","a0qWD00000JHNMfYAP","","false","","a3THu000002IuGGMA0","nFORCE__Field_Configuration__c"
"a0SWD000002FmcX2AS","005al00000RVcKvAAL","false","FC-001904","","","","","","","","LLC_BI__Tiers__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","","a0qWD00000JHNMgYAP","","false","","a3THu000002IuGHMA0","LLC_BI__Bill_Point__c"
"a0SWD000002FmcY2AS","005al00000RVcKvAAL","false","FC-001905","","","","","","","","LLC_BI__Price__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","","a0qWD00000JHNMgYAP","","false","","a3THu000002IuGIMA0","LLC_BI__Bill_Point__c"
"a0SWD000002FmcZ2AS","005al00000RVcKvAAL","false","FC-001906","","Legal Business Name","","","","","","Name","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","","","","false","","a3THu000002IuGKMA0","Account"
"a0SWD000002Fmca2AC","005al00000RVcKvAAL","false","FC-001907","","Tax Identification Number (TIN)","","","","","XX-XXXXXXX","LLC_BI__Tax_Identification_Number__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","1.0","","As a federally regulated bank, we are required to know our customers. We use your TIN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3THu000002IuGLMA0","Account"
"a0SWD000002Fmcb2AC","005al00000RVcKvAAL","false","FC-001908","","What industry does your business belong to?","","","","","","Industry","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","","","","false","","a3THu000002IuGMMA0","Account"
"a0SWD000002Fmcc2AC","005al00000RVcKvAAL","false","FC-001909","","Number of employees","","","","","","NumberOfEmployees","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","","","","false","","a3THu000002IuGNMA0","Account"
"a0SWD000002Fmcd2AC","005al00000RVcKvAAL","false","FC-001910","","Legal Entity Type","","","","","","Type","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","","","","false","","a3THu000002IuGOMA0","Account"
"a0SWD000002Fmce2AC","005al00000RVcKvAAL","false","FC-001911","","Shipping Address","","","","","","ShippingStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","","","","false","","a3THu000002IuGPMA0","Account"
"a0SWD000002Fmcf2AC","005al00000RVcKvAAL","false","FC-001912","","City","","","","","","ShippingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","","","","false","","a3THu000002IuGQMA0","Account"
"a0SWD000002Fmcg2AC","005al00000RVcKvAAL","false","FC-001913","","State","","","","","","ShippingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","2.0","","","false","","a3THu000002IuGRMA0","Account"
"a0SWD000002Fmch2AC","005al00000RVcKvAAL","false","FC-001914","","ZIP","","","","","","ShippingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","2.0","","","false","","a3THu000002IuGSMA0","Account"
"a0SWD000002Fmci2AC","005al00000RVcKvAAL","false","FC-001915","","Billing Address","","","","","","BillingStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","","","","false","","a3THu000002IuGTMA0","Account"
"a0SWD000002Fmcj2AC","005al00000RVcKvAAL","false","FC-001916","","City","","","","","","BillingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","","","","false","","a3THu000002IuGUMA0","Account"
"a0SWD000002Fmck2AC","005al00000RVcKvAAL","false","FC-001917","","State","","","","","","BillingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","2.0","","","false","","a3THu000002IuGVMA0","Account"
