"Id","IsDeleted","Name","nFORCE__Screen__c","nFORCE__Are_Columns_Sortable__c","nFORCE__Auto_Save__c","nFORCE__Break_Page_After__c","nFORCE__Break_Page_Before__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Default_Editable__c","nFORCE__Default_Rendered__c","nFORCE__Disable_Print__c","nFORCE__Disable_Read_Only_View__c","nFORCE__Display_Input_Address_Component__c","nFORCE__Display_Order__c","nFORCE__Display_Toggle_Effect__c","nFORCE__Display_Toggle_Header__c","nFORCE__Display_Toggle_Link__c","nFORCE__Headless__c","nFORCE__Inactive__c","nFORCE__Instructions_Text__c","nFORCE__Is_Editable__c","nFORCE__Layout__c","nFORCE__Number_of_Columns__c","nFORCE__Optional_Configuration__c","nFORCE__Parent_Screen_Section__c","nFORCE__Screen_View__c","nFORCE__Section_Resource__c","nFORCE__Validation_Service__c","nFORCE__Widget__c","nFORCE__lookupKey__c","nFORCE__sObject_Type__c","Custom_Code_in_Screen_Section__c","nPortal__Portal_Header_Text__c","nPortal__Portal_Subheader_Text__c"
"a0qWD00000GWK6pYAH","false","Lender Recommendation","a0sWD00000XpesVYAR","false","false","false","false","","false","false","false","false","false","140.0","slide","true","true","false","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJKQqYQO","a02Hu00000hv4uCIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6qYAH","false","Fee Narrative","a0sWD00000XpesVYAR","false","false","false","false","","false","false","false","false","false","91.0","slide","true","true","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJKQrYQO","a02Hu00000hv4uDIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6rYAH","false","Covenant Narrative","a0sWD00000XpesVYAR","false","false","false","false","","false","false","false","false","false","61.0","slide","true","true","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJKQsYQO","a02Hu00000hv4uEIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6sYAH","false","Participation Narrative","a0sWD00000XpesVYAR","false","false","false","false","","false","false","false","false","false","101.0","slide","true","false","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJKQuYQO","a02Hu00000hv4uFIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6tYAH","false","Financial Analysis","a0sWD00000XpesVYAR","false","false","false","false","","false","false","false","false","false","120.0","slide","true","true","false","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJKQvYQO","a02Hu00000hv4uGIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6uYAH","false","Background Analysis","a0sWD00000XpesVYAR","false","false","false","false","","false","false","false","false","false","110.0","slide","true","true","false","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJKQwYQO","a02Hu00000hv4uHIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6vYAH","false","Loan Team Narrative","a0sWD00000XpesVYAR","false","false","false","false","","false","false","false","false","false","71.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJKQtYQO","a02Hu00000hv4uIIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6wYAH","false","Third Party Report Narrative","a0sWD00000XpesVYAR","false","false","false","false","","false","false","false","false","false","81.0","slide","true","false","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJKQxYQO","a02Hu00000hv4uJIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5bYAH","false","Rate Summary","a0sWD00000XpesUYAR","false","false","false","false","","false","false","false","false","false","13.0","slide","true","true","true","false","","false","","","","","a16WD000005UO7GYAW","MappedSObjectScreenResource","","","a02Hu00000hv4uKIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6xYAH","false","Background Analysis","a0sWD00000XpesUYAR","false","false","false","false","","false","false","false","false","false","110.0","slide","true","true","false","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJKQyYQO","a02Hu00000hv4uLIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6yYAH","false","Loan Team Narrative","a0sWD00000XpesUYAR","false","false","false","false","","false","false","false","false","false","71.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJKQzYQO","a02Hu00000hv4uMIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5cYAH","false","Fees","a0sWD00000XpesUYAR","false","false","false","false","","false","false","false","false","false","90.0","slide","true","true","false","false","","false","","","","","a16WD000005UO7HYAW","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4uNIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6zYAH","false","Third Party Report Narrative","a0sWD00000XpesUYAR","false","false","false","false","","false","false","false","false","false","81.0","slide","true","false","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJKRNYQ4","a02Hu00000hv4uOIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWK70YAH","false","Financial Analysis","a0sWD00000XpesUYAR","false","false","false","false","","false","false","false","false","false","120.0","slide","true","true","false","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJKR0YQO","a02Hu00000hv4uPIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5dYAH","false","Summary","a0sWD00000XpesUYAR","false","false","false","false","","false","false","false","false","false","10.0","slide","true","true","false","false","","false","","","","","a16WD000005UO7CYAW","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4uQIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWK71YAH","false","Spreads Appendix","a0sWD00000XpesUYAR","false","false","false","false","","false","false","false","false","false","150.0","slide","true","false","false","false","","false","","","","","a16WD000005UNh4YAG","MappedSObjectHierarchyScreenResource","","a17WD0000BhJKR1YQO","a02Hu00000hv4uRIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5eYAH","false","Pricing Summary","a0sWD00000XpesUYAR","false","false","false","false","","false","false","false","false","false","12.0","slide","true","true","true","false","","false","","","","","a16WD000005UO7IYAW","MappedSObjectScreenResource","","","a02Hu00000hv4uSIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWK72YAH","false","Approval History","a0sWD00000XpesUYAR","false","false","false","false","","false","false","false","false","false","30.0","slide","true","false","false","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJKR2YQO","a02Hu00000hv4uTIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5fYAH","false","Related Exposure","a0sWD00000XpesUYAR","false","false","false","false","","false","false","false","false","false","40.0","slide","true","false","false","false","","false","","","","","a16WD000005UO7JYAW","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4uUIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWK73YAH","false","Approval History Narrative","a0sWD00000XpesUYAR","false","false","false","false","","false","false","false","false","false","31.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJKR3YQO","a02Hu00000hv4uVIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWK74YAH","false","Summary Narrative","a0sWD00000XpesUYAR","false","false","false","false","","false","false","false","false","false","14.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJKR4YQO","a02Hu00000hv4uWIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5gYAH","false","Authorized Signer","a0sWD00000XpesUYAR","false","false","false","false","","false","false","false","false","false","21.0","slide","true","false","true","false","","false","","","","","a16WD000005UO7KYAW","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4uXIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5hYAH","false","Deposits","a0sWD00000XpesUYAR","false","false","false","false","","false","false","false","false","false","41.0","slide","true","true","true","false","","false","","","","","a16WD000005UO7NYAW","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4uYIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5iYAH","false","Borrower Structure","a0sWD00000XpesUYAR","false","false","false","false","","false","false","false","false","false","20.0","slide","true","false","false","false","","false","","","","","a16WD000005UO7LYAW","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4uZIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5jYAH","false","Product Summary","a0sWD00000XpesUYAR","false","false","false","false","","false","false","false","false","false","11.0","slide","true","true","true","false","","false","","","","","a16WD000005UO7MYAW","MappedSObjectScreenResource","","","a02Hu00000hv4uaIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWK75YAH","false","Related Exposure Narrative","a0sWD00000XpesUYAR","false","false","false","false","","false","false","false","false","false","42.0","slide","true","true","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJKR5YQO","a02Hu00000hv4ubIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5kYAH","false","Collateral Summary","a0sWD00000XpesUYAR","false","false","false","false","","false","false","false","false","false","50.0","slide","true","true","false","false","","false","","","","","a16WD000005UO7OYAW","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4ucIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWK76YAH","false","Borrower Structure Narrative","a0sWD00000XpesUYAR","false","false","false","false","","false","false","false","false","false","22.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJKR6YQO","a02Hu00000hv4udIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5lYAH","false","Collateral Detail","a0sWD00000XpesUYAR","false","false","false","false","","false","false","false","false","false","51.0","slide","true","true","true","false","","false","","","","","a16WD000005UO7PYAW","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4ueIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWK77YAH","false","Collateral Narrative","a0sWD00000XpesUYAR","false","false","false","false","","false","false","false","false","false","54.0","slide","true","false","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJKR7YQO","a02Hu00000hv4ufIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5mYAH","false","Participations","a0sWD00000XpesUYAR","false","false","false","false","","false","false","false","false","false","100.0","slide","true","true","false","false","","false","","","","","a16WD000005UO7QYAW","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4ugIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWK78YAH","false","Policy/Underwriting Exception Narrative","a0sWD00000XpesUYAR","false","false","false","false","","false","false","false","false","false","130.0","slide","true","true","false","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJKR8YQO","a02Hu00000hv4uhIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5nYAH","false","Covenants","a0sWD00000XpesUYAR","false","false","false","false","","false","false","false","false","false","60.0","slide","true","true","false","false","","false","","","","","a16WD000005UO7RYAW","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4uiIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5oYAH","false","Third Party Reports","a0sWD00000XpesUYAR","false","false","false","false","","false","false","false","false","false","80.0","slide","true","true","false","false","","false","","","","","a16WD000005UO7SYAW","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4ujIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWK79YAH","false","Lender Recommendation","a0sWD00000XpesUYAR","false","false","false","false","","false","false","false","false","false","140.0","slide","true","true","false","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJKR9YQO","a02Hu00000hv4ukIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWK7AYAX","false","Fee Narrative","a0sWD00000XpesUYAR","false","false","false","false","","false","false","false","false","false","91.0","slide","true","true","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJKRAYQ4","a02Hu00000hv4ulIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWK7BYAX","false","Covenant Narrative","a0sWD00000XpesUYAR","false","false","false","false","","false","false","false","false","false","61.0","slide","true","true","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJKRBYQ4","a02Hu00000hv4umIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWK7CYAX","false","Participation Narrative","a0sWD00000XpesUYAR","false","false","false","false","","false","false","false","false","false","101.0","slide","true","false","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJKRCYQ4","a02Hu00000hv4unIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5pYAH","false","Loan Team","a0sWD00000XpesUYAR","false","false","false","false","","false","false","false","false","false","70.0","slide","true","true","false","false","","false","","","","","a16WD000005UO7TYAW","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4uoIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5qYAH","false","Review Details","a0sWD00000XpesTYAR","false","false","false","false","","false","false","false","false","false","10.0","slide","true","false","false","false","","false","","","","","a16WD000005UO7VYAW","MappedSObjectScreenResource","","","a02Hu00000hv4upIAA","LLC_BI__Review__c","","",""
"a0qWD00000GWJ5rYAH","false","Loan Summary","a0sWD00000XpesTYAR","false","false","false","false","","false","false","false","false","false","40.0","slide","true","false","false","false","","false","","","","","a16WD000005UO7WYAW","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4uqIAA","LLC_BI__Review__c","","",""
"a0qWD00000GWJ5sYAH","false","Related Relationships","a0sWD00000XpesTYAR","false","false","false","false","","false","false","false","false","false","30.0","slide","true","false","false","false","","false","","","","","a16WD000005UO7XYAW","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4urIAA","LLC_BI__Review__c","","",""
"a0qWD00000GWK7DYAX","false","Approval History","a0sWD00000XpesRYAR","false","false","false","false","","false","false","false","false","false","40.0","slide","true","false","false","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJKROYQ4","a02Hu00000hv4usIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5tYAH","false","Related Exposure","a0sWD00000XpesRYAR","false","false","false","false","","false","false","false","false","false","60.0","slide","true","false","false","false","","false","","","","","a16WD000005UOCwYAO","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4utIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWK7EYAX","false","Approval History Narrative","a0sWD00000XpesRYAR","false","false","false","false","","false","false","false","false","false","41.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJKRDYQ4","a02Hu00000hv4uuIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWK7FYAX","false","Loan Summary Narrative","a0sWD00000XpesRYAR","false","false","false","false","","false","false","false","false","false","21.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJKREYQ4","a02Hu00000hv4uvIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5uYAH","false","Authorized Signer","a0sWD00000XpesRYAR","false","false","false","false","","false","false","false","false","false","31.0","slide","true","false","true","false","","false","","","","","a16WD000005UO7ZYAW","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4uwIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5vYAH","false","Borrower Structure","a0sWD00000XpesRYAR","false","false","false","false","","false","false","false","false","false","30.0","slide","true","false","false","false","","false","","","","","a16WD000005UO7aYAG","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4uxIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5wYAH","false","Loan Summary","a0sWD00000XpesRYAR","false","false","false","false","","false","false","false","false","false","20.0","slide","true","true","false","false","","false","","","","","a16WD000005UO7YYAW","MappedSObjectScreenResource","","","a02Hu00000hv4uyIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWK7GYAX","false","Borrower Structure Narrative","a0sWD00000XpesRYAR","false","false","false","false","","false","false","false","false","false","32.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJKRFYQ4","a02Hu00000hv4uzIAA","LLC_BI__Loan__c","","",""
