"Id","OwnerId","IsDeleted","Name","nFORCE__Alternate_Label__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Default_Value__c","nFORCE__Field_Hint__c","nFORCE__Field_Name__c","nFORCE__Format_Description__c","nFORCE__Format_Enabled__c","nFORCE__Format_Expression__c","nFORCE__Format_Message__c","nFORCE__Is_Hidden__c","nFORCE__Is_Read_Only__c","nFORCE__Is_Required__c","nFORCE__Output_Expression__c","nFORCE__Route__c","nFORCE__SLDS_Column_Size__c","nFORCE__Screen_Section__c","nFORCE__Tooltip_Contents__c","nFORCE__Tooltip_Enabled__c","nFORCE__Tooltip_Text__c","nFORCE__lookupKey__c","nFORCE__sObject_Name__c","nFORCE__Is_Editable__c","nFORCE__Address_Part__c","nFORCE__Is_Header__c","nFORCE__Is_Important__c","nFORCE__Filter_Criteria__c","nFORCE__Filter_Display_Name__c","nFORCE__Is_Active__c","nFORCE__Is_Filter_Active__c","nFORCE__Is_Conditional_Lookup__c","nFORCE__Defined_Picklist_Values__c","nFORCE__Autocomplete_Attribute_Value__c","AutorabitExtId__c"
"a3TKU0000008cJS2AY","0058c00000BxeO9AAJ","false","FC-007006","City","","","","MailingCity","","false","","","false","false","false","","a2EKU0000004oea2AA","","","","false","","a3THo000000zAvsMAE","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cJT2AY","0058c00000BxeO9AAJ","false","FC-007007","ZIP","","","","MailingPostalCode","","false","","","false","false","false","","a2EKU0000004oea2AA","2.0","","","false","","a3THo000000zAvtMAE","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cJU2AY","0058c00000BxeO9AAJ","false","FC-007008","Social Security Number (SSN)","","","XXX-XX-XXXX","LLC_BI__SS__c","","false","","","false","false","false","","a2EKU0000004oef2AA","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3THo000000zAvuMAE","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cJV2AY","0058c00000BxeO9AAJ","false","FC-007009","Mobile Phone Number","","","","MobilePhone","","false","","","false","false","false","","a2EKU0000004oef2AA","","","","false","","a3THo000000zAvvMAE","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cJW2AY","0058c00000BxeO9AAJ","false","FC-007010","Residential Address","","","","LLC_BI__Home_Address__c","","false","","","false","false","false","","a2EKU0000004oef2AA","","","","false","","a3THo000000zAvwMAE","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cJX2AY","0058c00000BxeO9AAJ","false","FC-007011","City","","","","LLC_BI__Home_City__c","","false","","","false","false","false","","a2EKU0000004oef2AA","","","","false","","a3THo000000zAvxMAE","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cJY2AY","0058c00000BxeO9AAJ","false","FC-007012","State","","","","LLC_BI__Home_State__c","","false","","","false","false","false","","a2EKU0000004oef2AA","2.0","","","false","","a3THo000000zAvyMAE","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cJZ2AY","0058c00000BxeO9AAJ","false","FC-007013","ZIP","","","","LLC_BI__Home_Zipcode__c","","false","","","false","false","false","","a2EKU0000004oef2AA","2.0","","","false","","a3THo000000zAvzMAE","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cJa2AI","0058c00000BxeO9AAJ","false","FC-007014","Mailing Address","","","","MailingAddress","","false","","","false","false","false","","a2EKU0000004oef2AA","","","","false","","a3THo000000zAw0MAE","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cJb2AI","0058c00000BxeO9AAJ","false","FC-007015","City","","","","MailingCity","","false","","","false","false","false","","a2EKU0000004oef2AA","","","","false","","a3THo000000zAw1MAE","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cJc2AI","0058c00000BxeO9AAJ","false","FC-007016","State","","","","MailingState","","false","","","false","false","false","","a2EKU0000004oef2AA","2.0","","","false","","a3THo000000zAw2MAE","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cJd2AI","0058c00000BxeO9AAJ","false","FC-007017","ZIP","","","","MailingPostalCode","","false","","","false","false","false","","a2EKU0000004oef2AA","2.0","","","false","","a3THo000000zAw3MAE","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cFS2AY","0058c00000BxeO9AAJ","false","FC-006758","","","","","nFORCE__Field_Name__c","","false","","","true","false","false","","","","a2FKU0000004vxl2AA","","false","","a3THu000002IuGEMA0","nFORCE__Field_Configuration__c","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cFT2AY","0058c00000BxeO9AAJ","false","FC-006759","","","","","nFORCE__Field_Name__c","","false","","","true","false","false","","","","a2FKU0000004vxl2AA","","false","","a3THu000002IuGFMA0","nFORCE__Field_Configuration__c","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cFU2AY","0058c00000BxeO9AAJ","false","FC-006760","","","","","nFORCE__Field_Name__c","","false","","","true","false","false","","","","a2FKU0000004vxl2AA","","false","","a3THu000002IuGGMA0","nFORCE__Field_Configuration__c","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cFV2AY","0058c00000BxeO9AAJ","false","FC-006761","","","","","LLC_BI__Tiers__c","","false","","","false","false","false","","","","a2FKU0000004vrG2AQ","","false","","a3THu000002IuGHMA0","LLC_BI__Bill_Point__c","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cFW2AY","0058c00000BxeO9AAJ","false","FC-006762","","","","","LLC_BI__Price__c","","false","","","false","false","false","","","","a2FKU0000004vrG2AQ","","false","","a3THu000002IuGIMA0","LLC_BI__Bill_Point__c","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cFX2AY","0058c00000BxeO9AAJ","false","FC-006763","Legal Business Name","","","","Name","","false","","","false","false","false","","a2EKU0000004oeJ2AQ","","","","false","","a3THu000002IuGKMA0","Account","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cFY2AY","0058c00000BxeO9AAJ","false","FC-006764","Tax Identification Number (TIN)","","","XX-XXXXXXX","LLC_BI__Tax_Identification_Number__c","","false","","","false","false","false","","a2EKU0000004oeJ2AQ","1.0","","As a federally regulated bank, we are required to know our customers. We use your TIN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3THu000002IuGLMA0","Account","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cFZ2AY","0058c00000BxeO9AAJ","false","FC-006765","What industry does your business belong to?","","","","Industry","","false","","","false","false","false","","a2EKU0000004oeJ2AQ","","","","false","","a3THu000002IuGMMA0","Account","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cFa2AI","0058c00000BxeO9AAJ","false","FC-006766","Number of employees","","","","NumberOfEmployees","","false","","","false","false","false","","a2EKU0000004oeJ2AQ","","","","false","","a3THu000002IuGNMA0","Account","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cFb2AI","0058c00000BxeO9AAJ","false","FC-006767","Legal Entity Type","","","","Type","","false","","","false","false","false","","a2EKU0000004oeJ2AQ","","","","false","","a3THu000002IuGOMA0","Account","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cFc2AI","0058c00000BxeO9AAJ","false","FC-006768","Shipping Address","","","","ShippingStreet","","false","","","false","false","false","","a2EKU0000004oeJ2AQ","","","","false","","a3THu000002IuGPMA0","Account","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cFd2AI","0058c00000BxeO9AAJ","false","FC-006769","City","","","","ShippingCity","","false","","","false","false","false","","a2EKU0000004oeJ2AQ","","","","false","","a3THu000002IuGQMA0","Account","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cFe2AI","0058c00000BxeO9AAJ","false","FC-006770","State","","","","ShippingState","","false","","","false","false","false","","a2EKU0000004oeJ2AQ","2.0","","","false","","a3THu000002IuGRMA0","Account","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cFf2AI","0058c00000BxeO9AAJ","false","FC-006771","ZIP","","","","ShippingPostalCode","","false","","","false","false","false","","a2EKU0000004oeJ2AQ","2.0","","","false","","a3THu000002IuGSMA0","Account","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cFg2AI","0058c00000BxeO9AAJ","false","FC-006772","Billing Address","","","","BillingStreet","","false","","","false","false","false","","a2EKU0000004oeJ2AQ","","","","false","","a3THu000002IuGTMA0","Account","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cFh2AI","0058c00000BxeO9AAJ","false","FC-006773","City","","","","BillingCity","","false","","","false","false","false","","a2EKU0000004oeJ2AQ","","","","false","","a3THu000002IuGUMA0","Account","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cFi2AI","0058c00000BxeO9AAJ","false","FC-006774","State","","","","BillingState","","false","","","false","false","false","","a2EKU0000004oeJ2AQ","2.0","","","false","","a3THu000002IuGVMA0","Account","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cFj2AI","0058c00000BxeO9AAJ","false","FC-006775","ZIP","","","","BillingPostalCode","","false","","","false","false","false","","a2EKU0000004oeJ2AQ","2.0","","","false","","a3THu000002IuGWMA0","Account","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cFk2AI","0058c00000BxeO9AAJ","false","FC-006776","Social Security Number (SSN)","","","XXX-XX-XXXX","LLC_BI__SS__c","","false","","","false","false","false","","a2EKU0000004oeK2AQ","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3THu000002IuGXMA0","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cFl2AI","0058c00000BxeO9AAJ","false","FC-006777","Mobile Phone Number","","","","MobilePhone","","false","","","false","false","false","","a2EKU0000004oeK2AQ","","","","false","","a3THu000002IuGYMA0","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cFm2AI","0058c00000BxeO9AAJ","false","FC-006778","Residential Address","","","","LLC_BI__Home_Address__c","","false","","","false","false","false","","a2EKU0000004oeK2AQ","","","","false","","a3THu000002IuGZMA0","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cFn2AI","0058c00000BxeO9AAJ","false","FC-006779","City","","","","LLC_BI__Home_City__c","","false","","","false","false","false","","a2EKU0000004oeK2AQ","","","","false","","a3THu000002IuGaMAK","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cFo2AI","0058c00000BxeO9AAJ","false","FC-006780","State","","","","LLC_BI__Home_State__c","","false","","","false","false","false","","a2EKU0000004oeK2AQ","2.0","","","false","","a3THu000002IuGbMAK","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cFp2AI","0058c00000BxeO9AAJ","false","FC-006781","ZIP","","","","LLC_BI__Home_Zipcode__c","","false","","","false","false","false","","a2EKU0000004oeK2AQ","2.0","","","false","","a3THu000002IuGcMAK","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cFq2AI","0058c00000BxeO9AAJ","false","FC-006782","Mailing Address","","","","MailingAddress","","false","","","false","false","false","","a2EKU0000004oeK2AQ","","","","false","","a3THu000002IuGdMAK","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cFr2AI","0058c00000BxeO9AAJ","false","FC-006783","City","","","","MailingCity","","false","","","false","false","false","","a2EKU0000004oeK2AQ","","","","false","","a3THu000002IuGeMAK","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cFs2AI","0058c00000BxeO9AAJ","false","FC-006784","State","","","","MailingState","","false","","","false","false","false","","a2EKU0000004oeK2AQ","2.0","","","false","","a3THu000002IuGfMAK","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cFt2AI","0058c00000BxeO9AAJ","false","FC-006785","ZIP","","","","MailingPostalCode","","false","","","false","false","false","","a2EKU0000004oeK2AQ","2.0","","","false","","a3THu000002IuGgMAK","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cFu2AI","0058c00000BxeO9AAJ","false","FC-006786","Social Security Number (SSN)","","","XXX-XX-XXXX","LLC_BI__SS__c","","false","","","false","false","false","","a2EKU0000004oeR2AQ","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3THu000002IuGhMAK","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cFv2AI","0058c00000BxeO9AAJ","false","FC-006787","Mobile Phone Number","","","","MobilePhone","","false","","","false","false","false","","a2EKU0000004oeR2AQ","","","","false","","a3THu000002IuGiMAK","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cFw2AI","0058c00000BxeO9AAJ","false","FC-006788","Residential Address","","","","LLC_BI__Home_Address__c","","false","","","false","false","false","","a2EKU0000004oeR2AQ","","","","false","","a3THu000002IuGjMAK","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cFx2AI","0058c00000BxeO9AAJ","false","FC-006789","City","","","","LLC_BI__Home_City__c","","false","","","false","false","false","","a2EKU0000004oeR2AQ","","","","false","","a3THu000002IuGkMAK","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cFy2AI","0058c00000BxeO9AAJ","false","FC-006790","State","","","","LLC_BI__Home_State__c","","false","","","false","false","false","","a2EKU0000004oeR2AQ","2.0","","","false","","a3THu000002IuGlMAK","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cFz2AI","0058c00000BxeO9AAJ","false","FC-006791","ZIP","","","","LLC_BI__Home_Zipcode__c","","false","","","false","false","false","","a2EKU0000004oeR2AQ","2.0","","","false","","a3THu000002IuGmMAK","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cG02AI","0058c00000BxeO9AAJ","false","FC-006792","Mailing Address","","","","MailingAddress","","false","","","false","false","false","","a2EKU0000004oeR2AQ","","","","false","","a3THu000002IuGnMAK","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cG12AI","0058c00000BxeO9AAJ","false","FC-006793","City","","","","MailingCity","","false","","","false","false","false","","a2EKU0000004oeR2AQ","","","","false","","a3THu000002IuGoMAK","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cG22AI","0058c00000BxeO9AAJ","false","FC-006794","State","","","","MailingState","","false","","","false","false","false","","a2EKU0000004oeR2AQ","2.0","","","false","","a3THu000002IuGpMAK","Contact","false","","false","false","","","false","false","false","","",""
"a3TKU0000008cG32AI","0058c00000BxeO9AAJ","false","FC-006795","ZIP","","","","MailingPostalCode","","false","","","false","false","false","","a2EKU0000004oeR2AQ","2.0","","","false","","a3THu000002IuGqMAK","Contact","false","","false","false","","","false","false","false","","",""
