"Id","IsDeleted","Name","nFORCE__Screen__c","nFORCE__Break_Page_After__c","nFORCE__Break_Page_Before__c","nFORCE__Default_Editable__c","nFORCE__Default_Rendered__c","nFORCE__Disable_Print__c","nFORCE__Display_Order__c","nFORCE__Display_Toggle_Effect__c","nFORCE__Display_Toggle_Header__c","nFORCE__Display_Toggle_Link__c","nFORCE__Headless__c","nFORCE__Inactive__c","nFORCE__Instructions_Text__c","nFORCE__Is_Editable__c","nFORCE__Layout__c","nFORCE__Section_Resource__c","nFORCE__Widget__c","nFORCE__lookupKey__c","nFORCE__sObject_Type__c","nFORCE__Disable_Read_Only_View__c","nFORCE__Display_Input_Address_Component__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Parent_Screen_Section__c","nFORCE__Number_of_Columns__c","Custom_Code_in_Screen_Section__c","nFORCE__Are_Columns_Sortable__c","nFORCE__Auto_Save__c","nFORCE__Validation_Service__c","AutorabitExtId__c"
"a2FKU0000004vis2AA","false","Add Debt","a2GKU0000004W932AE","false","false","true","false","false","1.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42821562008947391","LLC_BI__Debt__c","false","false","","","2.0","","false","false","","a2FKa000000SDZdMAO"
"a2FKU0000004vpq2AA","false","Income Schedule","a2GKU0000004W8u2AE","false","false","true","true","false","2.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42822852880111798","LLC_BI__Income__c","false","false","","","","","false","false","","a2FKa000000SDgnMAG"
"a2FKU0000004vlz2AA","false","Change Memo","a2GKU0000004W8X2AU","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","MappedSObjectHierarchyScreenResource","","42823474164449150","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDclMAG"
"a2FKU0000004vu52AA","false","Payment Structure","a2GKU0000004WAy2AM","false","false","false","false","false","5.0","slide","true","false","false","false","","false","","MappedSObjectHierarchyScreenResource","","42823686482479073","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDl6MAG"
"a2FKU0000004vlj2AA","false","Budget Summary","a2GKU0000004WAG2A2","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42826999317847749","LLC_BI__Budget__c","false","false","","","","","false","false","","a2FKa000000SDcVMAW"
"a2FKU0000004vj52AA","false","Add Income","a2GKU0000004W8r2AE","false","false","true","true","false","5.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42828266122509061","LLC_BI__Income__c","false","false","","","","","false","false","","a2FKa000000SDZqMAO"
"a2FKU0000004vmB2AQ","false","Collateral Pledged","a2GKU0000004WKT2A2","false","false","false","true","false","0.0","slide","true","false","false","false","","true","","MappedSObjectHierarchyScreenResource","","42831155353614973","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDczMAG"
"a2FKU0000004vxY2AQ","false","UI Collateral Summary","a2GKU0000004W8g2AE","false","false","false","false","false","","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42834708531386047","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDohMAG"
"a2FKU0000004vtf2AA","false","Opportunities","a2GKU0000004W9I2AU","false","false","false","false","false","0.0","slide","true","false","false","false","","false","","MappedSObjectHierarchyScreenResource","","42835077107707148","Account","false","false","","","","","false","false","","a2FKa000000SDkgMAG"
"a2FKU0000004vqy2AA","false","Loan Packager Information","a2GKU0000004WK22AM","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42835569147043258","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDhvMAG"
"a2FKU0000004vl62AA","false","Authorized Users","a2GKU0000004W842AE","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","MappedSObjectHierarchyScreenResource","","42837539421587700","LLC_BI__Treasury_Service__c","false","false","","","","","false","false","","a2FKa000000SDbsMAG"
"a2FKU0000004vki2AA","false","Approver 1 Details","a2GKU0000004WDH2A2","false","false","true","false","false","20.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42845144351141664","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDbUMAW"
"a2FKU0000004vmC2AQ","false","Collateral Summary","a2GKU0000004WDX2A2","false","false","false","false","false","10.0","slide","true","false","false","false","","false","","MappedSObjectHierarchyScreenResource","","42846165560699435","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDd0MAG"
"a2FKU0000004vmG2AQ","false","Complex Interest Rate Options","a2GKU0000004WKX2A2","false","false","true","true","false","5.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42851090288318975","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDd4MAG"
"a2FKU0000004vxj2AA","false","UI Config Builder - Add a New Screen","a2GKU0000004WA52AM","false","false","true","true","false","500.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42852900255190671","nFORCE__Screen__c","false","false","","","","","false","false","","a2FKa000000SDosMAG"
"a2FKU0000004viO2AQ","false","Action Taken","a2GKU0000004W8R2AU","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42852905404439403","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDZ9MAO"
"a2FKU0000004vpK2AQ","false","Exposure Exclusion Disable","a2GKU0000004W8E2AU","false","false","true","false","false","3.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42853583186223876","LLC_BI__Excluded_Exposure__c","false","false","","","2.0","","false","false","","a2FKa000000SDgHMAW"
"a2FKU0000004vyC2AQ","false","Underwriting_Overview","a2GKU0000004WD62AM","false","false","true","true","false","60.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42857867772889594","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDpLMAW"
"a2FKU0000004vw02AA","false","SBL Eligibility Loan","a2GKU0000004W9A2AU","false","false","false","false","false","0.0","slide","true","false","false","false","","true","","MappedSObjectListScreenResource","","42859493244126397","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDn6MAG"
"a2FKU0000004vqk2AA","false","Loan Details - Proposal","a2GKU0000004W7z2AE","false","false","false","false","false","1.0","slide","true","false","true","false","","true","","MappedSObjectScreenResource","","42861335546344264","LLC_BI__Loan__c","false","false","{{IF=""A""}}
    {{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Proposal""}}
{{ENDIF}}","","","Sample Code","false","false","","a2FKa000000SDhhMAG"
"a2FKU0000004vx92AA","false","Third Party Management","a2GKU0000004WEl2AM","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","MappedSObjectHierarchyScreenResource","","42863087652365742","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDoIMAW"
"a2FKU0000004voP2AQ","false","EO - Permanent Resident Details","a2GKU0000004WBZ2A2","false","false","true","false","false","5.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42864984114920971","Contact","false","false","{{IF=""A""}}{{COND=""A"" FIELD=""Contact.LLC_BI__US_Citizen__c"" IS=""No""}}{{ENDIF}}","a2FKU0000004voB2AQ","","","false","false","","a2FKa000000SDfIMAW"
"a2FKU0000004vrD2AQ","false","Lockbox Locations","a2GKU0000004WDj2AM","false","false","false","false","false","","slide","true","false","false","false","","false","","MappedSObjectHierarchyScreenResource","","42865085782167982","LLC_BI__Treasury_Service__c","false","false","","","2.0","","false","false","","a2FKa000000SDiAMAW"
"a2FKU0000004vp72AA","false","Execution Date","a2GKU0000004WKD2A2","false","false","true","true","false","17.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42872403284594787","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDg2MAG"
"a2FKU0000004vjZ2AQ","false","Counter Offer - Adverse Action","a2GKU0000004WDh2AM","false","false","true","false","false","5.0","slide","true","false","false","false","","true","","MappedSObjectHierarchyScreenResource","","42872505570890938","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDaLMAW"
"a2FKU0000004vo42AA","false","Details","a2GKU0000004W9a2AE","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42874055674188661","Account","false","false","","","","","false","false","","a2FKa000000SDexMAG"
"a2FKU0000004vj22AA","false","Add Income","a2GKU0000004W8j2AE","false","false","true","true","false","4.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42875295924706750","LLC_BI__Income__c","false","false","","","","","false","false","","a2FKa000000SDZnMAO"
"a2FKU0000004vta2AA","false","OARL Primary Identification- Passport","a2GKU0000004WDK2A2","false","false","false","false","false","35.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42879914738380140","Contact","false","false","{{IF=""A""}}{{COND=""A"" FIELD=""Contact.cs_Primary_ID_Type__c"" IS=""Passport""}}{{ENDIF}}","a2FKU0000004vtY2AQ","","","false","false","","a2FKa000000SDkbMAG"
"a2FKU0000004vtX2AQ","false","OARL Personal Contact Mailing Address","a2GKU0000004WDK2A2","false","false","true","true","false","5.0","slide","true","false","false","false","","true","","MappedSObjectListScreenResource","","42881971439017351","Contact","false","false","{{IF=""A""}} {{COND=""A"" FIELD=""Contact.cm_Mailing_Same_as_Physical__c"" IS=""No""}} {{ENDIF}}","a2FKU0000004vtW2AQ","","","false","false","","a2FKa000000SDkYMAW"
"a2FKU0000004vxt2AA","false","UI Related Pledged Collateral Schedule","a2GKU0000004W8g2AE","false","false","false","false","false","","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42882367374519413","LLC_BI__Loan_Collateral2__c","false","false","","","","","false","false","","a2FKa000000SDp2MAG"
"a2FKU0000004vp22AA","false","Entity Involvement for Others Involved MRF","a2GKU0000004WDf2AM","false","false","false","false","false","1.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42883777081521302","LLC_BI__Legal_Entities__c","false","false","","","","","false","false","","a2FKa000000SDfxMAG"
"a2FKU0000004vqY2AQ","false","Loan Details","a2GKU0000004W8J2AU","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42885238446218305","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDhVMAW"
"a2FKU0000004vwN2AQ","false","SBL Primary Identification- Driver License","a2GKU0000004W982AE","false","false","false","false","false","70.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42887855727868860","Contact","false","false","{{IF=""A""}}{{COND=""A"" FIELD=""Contact.cs_Primary_ID_Type__c"" IS=""Driver License""}}{{ENDIF}}","a2FKU0000004vwJ2AQ","","","false","false","","a2FKa000000SDnTMAW"
"a2FKU0000004vlH2AQ","false","Beneficial Ownership Summary","a2GKU0000004W9J2AU","false","false","false","false","false","0.0","slide","true","false","false","false","","false","","MappedSObjectHierarchyScreenResource","","42890954982924385","Account","false","false","","","","","false","false","","a2FKa000000SDc3MAG"
"a2FKU0000004vpk2AA","false","Income","a2GKU0000004WFU2A2","false","false","false","true","false","3.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42892697652395784","LLC_BI__Income__c","false","false","","","","","false","false","","a2FKa000000SDghMAG"
"a2FKU0000004vz52AA","false","Personal Info - Locked","a2GKU0000004WCz2AM","false","false","false","false","false","1635.0","slide","true","false","false","false","","false","","MappedSObjectScreenResource","","42897787529029949","Contact","false","false","{{IF=/""A OR B/""}} {{COND=/""A/"" FIELD=/""Contact.cm_Is_Existing_Customer__c/"" IS=/""1/""}}{{COND=/""B/"" FIELD=/""Contact.LLC_BI__Identity_Verification_Status__c/"" IS=/""Pass/""}}{{ENDIF}}","a2FKU0000004vyo2AA","","","false","false","","a2FKa000000Sj1lMAC"
"a2FKU0000004vmc2AA","false","Contact for Owners MRF","a2GKU0000004WDb2AM","false","false","false","false","false","0.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42898616682147688","Contact","false","false","","","","","false","false","","a2FKa000000SDdQMAW"
"a2FKU0000004voF2AQ","false","Does Not Require Approval","a2GKU0000004WAA2A2","false","false","false","true","false","3.0","slide","true","false","false","false","","false","","MappedSObjectScreenResource","","42905596483472085","LLC_BI__Credit_Memo_Modifcation__c","false","false","","","","","false","false","","a2FKa000000SDf8MAG"
"a2FKU0000004vkK2AQ","false","Application Details","a2GKU0000004W8i2AE","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42906821118834308","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDb6MAG"
"a2FKU0000004vl52AA","false","Authorized User Records","a2GKU0000004WDl2AM","false","false","false","false","false","","slide","true","false","false","false","","false","","MappedSObjectHierarchyScreenResource","","42908380240213789","LLC_BI__Treasury_Service__c","false","false","","","2.0","","false","false","","a2FKa000000SDbrMAG"
"a2FKU0000004vnR2AQ","false","Dep- Business Entity Typ","a2GKU0000004WCt2AM","false","false","false","false","false","0.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42908954744327789","Account","false","false","","","","","false","false","","a2FKa000000SDeKMAW"
"a2FKU0000004viX2AQ","false","Add Asset","a2GKU0000004W8j2AE","false","false","true","true","false","4.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42912045205631221","nRetail__Asset__c","false","false","","","","","false","false","","a2FKa000000SDZIMA4"
"a2FKU0000004vwD2AQ","false","SBL Personal Info","a2GKU0000004W982AE","false","false","false","false","false","50.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42913460740570219","Contact","false","false","{{IF=""A AND B""}}{{COND=""A"" FIELD=""Contact.cm_Is_Existing_Customer__c"" IS=""0""}}{{COND=""B"" FIELD=""Contact.LLC_BI__Identity_Verification_Status__c"" NOT=""Pass""}}{{ENDIF}}","a2FKU0000004vw22AA","","","false","false","","a2FKa000000SDnJMAW"
"a2FKU0000004voW2AQ","false","Editable Details","a2GKU0000004WCl2AM","false","false","true","false","false","10.0","slide","true","false","false","false","","true","","MappedSObjectHierarchyScreenResource","","42917463810764978","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDfPMAW"
