"Id","IsDeleted","LLC_BI__Color__c","LLC_BI__Debit__c","LLC_BI__Global_Analysis_Type__c","LLC_BI__Group_Type__c","LLC_BI__Hide_All_Records__c","LLC_BI__Hide_Column_Totals__c","LLC_BI__Hide_Currency_Symbol__c","LLC_BI__Include_In_Total__c","LLC_BI__Is_Balance_Check__c","LLC_BI__Is_Grand_Total__c","LLC_BI__Is_Summary_Group__c","LLC_BI__KPI_Type__c","LLC_BI__Publish_On_Init_Event__c","LLC_BI__Publish_On_Update_Event__c","LLC_BI__Row_Number__c","LLC_BI__Show_Math__c","LLC_BI__Source_Group__c","LLC_BI__Spread_Statement_Type__c","LLC_BI__Title__c","LLC_BI__Total_Type__c","LLC_BI__lookupKey__c","Name"
"a16DV000006IRoDYAW","false","","false","None","Financial","false","false","false","false","false","false","false","","","","210.875","false","","a19DV000002V1noYAC","Depreciation Expense","Standard","42884832287139381","Depreciation Expense"
"a16DV000006IRqsYAG","false","","false","None","Financial","false","false","false","false","false","false","false","","","","230.0","false","","a19DV000002V1o0YAC","(A) EBITDA","Standard","42885004463170592","(A) EBITDA"
"a16DV000006IRm5YAG","false","","false","None","Financial","false","false","false","false","false","false","false","","","","240.0","false","","a19DV000002V1nhYAC","EBIDA","Standard","42885230542201571","EBIDA"
"a16DV000006IRhuYAG","false","","false","None","Financial","false","false","false","false","false","false","false","","","","31.0","false","","a19DV000002V1nYYAS","(A) Interest Exp+Deann. CPLTD PP","Standard","42886686129251592","(A) Interest Exp+Deann. CPLTD PP"
"a16DV000006R4XDYA0","false","","false","None","Decimal","false","true","false","true","false","false","false","","","","21.0","false","","a19DV000002V1oPYAS","Liquidity","Standard","42889353535446844","Liquidity"
"a16DV000006IRoRYAW","false","","false","None","Financial","false","false","false","true","false","false","false","","","","65.0","false","","a19DV000002V1npYAC","Fixed Assets","Standard","42890807665573432","Gross Fixed Assets"
"a16DV000006R4VcYAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","1.0","false","","a19DV000002V1oHYAS","Cash Collected From Sales","Standard","42890895009592955","Cash Collected From Sales"
"a16DV000006R4OXYA0","false","","false","Total Assets","Financial","false","false","false","true","false","false","false","","","","30.0","false","","a19DV000002qH1qYAE","Total Assets","Standard","42891269721479454","Total Assets"
"a16DV000006R4WGYA0","false","","false","Debt Service","Financial","false","false","false","true","false","false","false","","","","31.0","false","","a19DV000002V1oKYAS","Pro Forma Debt Service","Standard","42892241898461682","Pro Forma Debt Service"
"a16DV000006IRqbYAG","false","","false","None","Decimal","false","false","false","false","false","false","false","","","","60.0","false","","a19DV000002V1o0YAC","Quick Ratio","Standard","42892594867491692","Quick Ratio"
"a16DV000006IRfXYAW","false","","false","None","Financial","false","false","false","true","false","false","false","","","","-9.0","false","","a19DV000002V1nMYAS","Liquid Assets","Standard","42893044955624371","Liquid Assets"
"a16DV000006R4Y3YAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","50.0","false","","a19DV000002V1oUYAS","Non-Current Liabilities","Standard","42893074136284913","Total Non-Current Liabilities"
"a16DV000006R4RvYAK","false","","false","None","Financial","false","false","false","true","true","false","false","","","","91.0","false","","a19DV000002qH2FYAU","Balance Check","Standard","42893226738704231","Unexplained Difference"
"a16DV000006R4PHYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","35.0","false","","a19DV000002qH1wYAE","Pro Forma Sensitized Debt Service","Standard","42893355897884052","Total Pro Forma Sensitized DS"
"a16DV000006IRqNYAW","false","","false","None","Financial","false","false","false","false","false","false","false","","","","10.0","false","","a19DV000002V1nzYAC","Total Depr. & Amort. Expense","Standard","42893657581777847","Total Depr. & Amort. Expense"
"a16DV000006R4NZYA0","false","","false","None","Financial","false","true","false","true","false","false","false","","","","98.125","false","","a19DV000002qH1jYAE","CDRC","Standard","42894572262422339","CDRC"
"a16DV000006R4ObYAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","30.0","false","","a19DV000002qH1rYAE","Schedule E Cash Flow","Standard","42894928443357778","Total Schedule E Cash Flow"
"a16DV000006IRjuYAG","false","","false","None","Financial","false","false","false","true","false","false","false","","","","223.5","false","","a19DV000002V1nNYAS","Non Operating Non Current Liabilities","Standard","42895637405073483","Non Operating Non Current Liabilities"
"a16DV000006IRrTYAW","false","","false","None","Financial","false","false","false","false","false","false","false","","","","595.0","false","","a19DV000002V1o0YAC","(A) UCA CFC (PP CPLTD) Denom","Standard","42895702090782054","(A) UCA CFC (PP CPLTD) Denom"
"a16DV000006R4RFYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","51.0","false","","a19DV000002qH2CYAU","Other Income (Expense)","Standard","42895869836691882","Total Other Income (Expense)"
"a16DV000006R4WSYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","10.0","false","","a19DV000002V1oMYAS","Sales","Standard","42897381061101819","Net/Sales/Revenue"
"a16DV000006R4VvYAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","191.0","false","","a19DV000002V1oHYAS","Change in Other Funding","Standard","42897857891290018","Net Change in Other Funding"
"a16DV000006R4W1YAK","false","","false","None","Financial","false","true","false","true","false","false","false","","","","11.0","false","","a19DV000002V1oIYAS","Annualized Values","Standard","42897993379334636","Annualized Values"
"a16DV000006R4Y0YAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","37.5","false","","a19DV000002V1oUYAS","Accounts Payable","Standard","42898118091051732","Total Accounts Payable"
"a16DV000006R4PBYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","85.0","false","","a19DV000002qH1vYAE","Taxes Paid","Standard","42898819655829047","Total Taxes Paid"
"a16DV000006R4RcYAK","false","","false","None","Decimal","false","true","false","true","false","false","false","","","","41.0","false","","a19DV000002qH2DYAU","Coverage","Standard","42898984249013899","Coverage"
"a16DV000006IRmrYAG","false","","false","None","Financial","false","true","false","true","false","false","false","","","","25.0","false","","a19DV000002V1nkYAC","LEVERAGE","Standard","42899461408435902","LEVERAGE"
"a16DV000006R4V6YAK","false","","false","","Financial","false","false","false","true","false","false","false","","","","20.0","false","","a19DV000002V1oEYAS","Historical Debt Service","Standard","42900022641841187","Total Historical DS"
"a16DV000006R4SJYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","23.75","false","","a19DV000002qH2HYAU","Net Intangible Assets","Standard","42900386258464180","Net Intangible Assets"
"a16DV000006R4QNYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","20.0","false","","a19DV000002qH25YAE","Expenses","Standard","42900394194033527","Total Expenses"
"a16DV000006R4Y6YAK","false","","false","None","Financial","false","false","false","false","false","false","false","","","","80.0","false","","a19DV000002V1oUYAS","Calc Net Worth","Standard","42901533549906072","Calc Net Worth"
"a16DV000006IRglYAG","false","","false","None","Decimal","false","false","true","true","false","false","false","","","","8.0","false","","a19DV000002V1nTYAS","Debt to Adjusted Net Worth","Standard","42901704631815884","Ratio. D:ANW"
"a16DV000006IRkXYAW","false","","false","None","Financial","false","false","false","true","false","false","false","","","","90.0","false","","a19DV000002V1nfYAC","Cash Paid for Int. & Div.","Standard","42901794318507321","Cash Paid for Int. & Div."
"a16DV000006IRmzYAG","false","","false","None","Decimal","false","false","true","false","false","false","false","","","","29.0","false","","a19DV000002V1nkYAC","(A) UCA CFC (PP CPLTD)","Standard","42903452523484046","(A) UCA CFC (PP CPLTD)"
"a16DV000006IRprYAG","false","","false","None","Financial","false","false","false","true","false","false","false","","","","60.0","false","","a19DV000002V1nxYAC","Interest Expense","Standard","42903460068662174","Total Interest Expense"
"a16DV000006IRp0YAG","false","","false","None","Financial","false","false","false","true","false","false","false","","","","1.0","false","","a19DV000002V1nqYAC","Other Assets","Standard","42903610471082901","Total Other Assets"
"a16DV000006R4V2YAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","100.0","false","","a19DV000002V1oDYAS","Extraordinary Items","Standard","42903654386100845","Total Extraordinary Income"
"a16DV000006R4OsYAK","false","","false","Total Equity","Financial","false","false","false","true","false","false","false","","","","70.0","false","","a19DV000002qH1tYAE","Net Worth","Standard","42905210325399923","Total Net Worth"
"a16DV000006R4RKYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","101.0","false","","a19DV000002qH2CYAU","Debt Amortization","Standard","42905711837096049","Cash Effect. Debt Amortization"
"a16DV000006R4QFYA0","false","","false","Cash Flow","Financial","false","false","false","true","false","false","false","","","","90.0","false","","a19DV000002qH23YAE","Cash Available for Debt Service","Standard","42908079897121821","Cash Available for Debt Service"
"a16DV000006R4OPYA0","false","","false","None","Percentage","false","true","false","true","false","false","false","","","","50.0","false","","a19DV000002qH1oYAE","Profitability (%)","Standard","42908764555536752","Profitability"
"a16DV000006IRqIYAW","false","","false","None","Financial","false","false","false","true","false","false","false","","","","190.0","false","","a19DV000002V1nyYAC","Change in Borrowing","Standard","42909715941394531","Net Change in Borrowing"
"a16DV000006IRoYYAW","false","","false","None","Financial","true","false","false","true","false","false","false","","","","121.0","false","","a19DV000002V1npYAC","TOTAL NON-CURRENT ASSETS","Standard","42910217995167938","TOTAL NON-CURRENT ASSETS"
"a16DV000006IRh0YAG","false","","false","None","Financial","false","false","false","true","false","false","false","","","","130.0","false","","a19DV000002V1nVYAS","Net Income","Standard","42912156505478382","Net Income"
"a16DV000006R4QoYAK","false","","false","None","Financial","true","false","false","true","false","false","false","","","","120.0","false","","a19DV000002qH29YAE","Cash After Debt Amort.","Standard","42913606296916083","Cash After Debt Amort."
"a16DV000006R4WtYAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","61.0","false","","a19DV000002V1oOYAS","Taxes Paid","Standard","42913749232195949","Taxes Paid"
"a16DV000006IRpuYAG","false","","false","None","Financial","false","false","false","true","false","false","false","","","","90.0","false","","a19DV000002V1nxYAC","Provision for Taxes","Standard","42915107872215544","Total Provision for Taxes"
"a16DV000006R4TDYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","50.0","false","","a19DV000002qH2MYAU","Ordinary Business Income","Standard","42915319461859502","Ordinary Business Income"
"a16DV000006IRozYAG","false","","false","None","Financial","false","false","false","true","false","false","false","","","","-9.0","false","","a19DV000002V1nqYAC","Liquid Assets","Standard","42915894679160607","Liquid Assets"
