"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastViewedDate","LastReferencedDate","nFORCE__Address_Part__c","nFORCE__Alternate_Label__c","nFORCE__Autocomplete_Attribute_Value__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Default_Value__c","nFORCE__Defined_Picklist_Values__c","nFORCE__Field_Hint__c","nFORCE__Field_Name__c","nFORCE__Filter_Criteria__c","nFORCE__Filter_Display_Name__c","nFORCE__Format_Description__c","nFORCE__Format_Enabled__c","nFORCE__Format_Expression__c","nFORCE__Format_Message__c","nFORCE__Is_Active__c","nFORCE__Is_Conditional_Lookup__c","nFORCE__Is_Editable__c","nFORCE__Is_Filter_Active__c","nFORCE__Is_Header__c","nFORCE__Is_Hidden__c","nFORCE__Is_Important__c","nFORCE__Is_Read_Only__c","nFORCE__Is_Required__c","nFORCE__Output_Expression__c","nFORCE__Route__c","nFORCE__SLDS_Column_Size__c","nFORCE__Screen_Section__c","nFORCE__Tooltip_Contents__c","nFORCE__Tooltip_Enabled__c","nFORCE__Tooltip_Text__c","nFORCE__lookupKey__c","nFORCE__sObject_Name__c"
"a0SWD000001lzlS2AQ","005al00000RVcKvAAL","false","FC-001689","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Tax Identification Number (TIN)","","","","","XX-XXXXXXX","LLC_BI__Tax_Identification_Number__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","1.0","","As a federally regulated bank, we are required to know our customers. We use your TIN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3T8c000002MxvgEAC","Account"
"a0SWD000001lzlT2AQ","005al00000RVcKvAAL","false","FC-001690","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","What industry does your business belong to?","","","","","","Industry","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","","","","false","","a3T8c000002MxvhEAC","Account"
"a0SWD000001lzlU2AQ","005al00000RVcKvAAL","false","FC-001691","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Number of employees","","","","","","NumberOfEmployees","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","","","","false","","a3T8c000002MxviEAC","Account"
"a0SWD000001lzlV2AQ","005al00000RVcKvAAL","false","FC-001692","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Legal Entity Type","","","","","","Type","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","","","","false","","a3T8c000002MxvjEAC","Account"
"a0SWD000001lzlW2AQ","005al00000RVcKvAAL","false","FC-001693","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Shipping Address","","","","","","ShippingStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","","","","false","","a3T8c000002MxvkEAC","Account"
"a0SWD000001lzlX2AQ","005al00000RVcKvAAL","false","FC-001694","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","City","","","","","","ShippingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","","","","false","","a3T8c000002MxvlEAC","Account"
"a0SWD000001lzlY2AQ","005al00000RVcKvAAL","false","FC-001695","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","State","","","","","","ShippingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","2.0","","","false","","a3T8c000002MxvmEAC","Account"
"a0SWD000001lzlZ2AQ","005al00000RVcKvAAL","false","FC-001696","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","ZIP","","","","","","ShippingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","2.0","","","false","","a3T8c000002MxvnEAC","Account"
"a0SWD000001lzla2AA","005al00000RVcKvAAL","false","FC-001697","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Billing Address","","","","","","BillingStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","","","","false","","a3T8c000002MxvoEAC","Account"
"a0SWD000001lzlb2AA","005al00000RVcKvAAL","false","FC-001698","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","City","","","","","","BillingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","","","","false","","a3T8c000002MxvpEAC","Account"
"a0SWD000001lzlc2AA","005al00000RVcKvAAL","false","FC-001699","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","State","","","","","","BillingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","2.0","","","false","","a3T8c000002MxvqEAC","Account"
"a0SWD000001lzld2AA","005al00000RVcKvAAL","false","FC-001700","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","ZIP","","","","","","BillingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","2.0","","","false","","a3T8c000002MxvrEAC","Account"
"a0SWD000001lzle2AA","005al00000RVcKvAAL","false","FC-001701","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Social Security Number (SSN)","","","","","XXX-XX-XXXX","LLC_BI__SS__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3T8c000002MxvsEAC","Contact"
"a0SWD000001lzlf2AA","005al00000RVcKvAAL","false","FC-001702","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Mobile Phone Number","","","","","","MobilePhone","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","","","","false","","a3T8c000002MxvtEAC","Contact"
"a0SWD000001lzlg2AA","005al00000RVcKvAAL","false","FC-001703","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Residential Address","","","","","","LLC_BI__Home_Address__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","","","","false","","a3T8c000002MxvuEAC","Contact"
"a0SWD000001lzlh2AA","005al00000RVcKvAAL","false","FC-001704","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","City","","","","","","LLC_BI__Home_City__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","","","","false","","a3T8c000002MxvvEAC","Contact"
"a0SWD000001lzli2AA","005al00000RVcKvAAL","false","FC-001705","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","State","","","","","","LLC_BI__Home_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","2.0","","","false","","a3T8c000002MxvwEAC","Contact"
"a0SWD000001lzlj2AA","005al00000RVcKvAAL","false","FC-001706","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","ZIP","","","","","","LLC_BI__Home_Zipcode__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","2.0","","","false","","a3T8c000002MxvxEAC","Contact"
"a0SWD000001lzlk2AA","005al00000RVcKvAAL","false","FC-001707","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Mailing Address","","","","","","MailingAddress","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","","","","false","","a3T8c000002MxvyEAC","Contact"
"a0SWD000001lzll2AA","005al00000RVcKvAAL","false","FC-001708","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","City","","","","","","MailingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","","","","false","","a3T8c000002MxvzEAC","Contact"
"a0SWD000001lzlm2AA","005al00000RVcKvAAL","false","FC-001709","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","State","","","","","","MailingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","2.0","","","false","","a3T8c000002Mxw0EAC","Contact"
"a0SWD000001lzln2AA","005al00000RVcKvAAL","false","FC-001710","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","ZIP","","","","","","MailingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","2.0","","","false","","a3T8c000002Mxw1EAC","Contact"
"a0SWD000001lzlo2AA","005al00000RVcKvAAL","false","FC-001711","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Social Security Number (SSN)","","","","","XXX-XX-XXXX","LLC_BI__SS__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3T8c000002Mxw2EAC","Contact"
"a0SWD000001lzlp2AA","005al00000RVcKvAAL","false","FC-001712","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Mobile Phone Number","","","","","","MobilePhone","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","","","","false","","a3T8c000002Mxw3EAC","Contact"
"a0SWD000001lzlq2AA","005al00000RVcKvAAL","false","FC-001713","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Residential Address","","","","","","LLC_BI__Home_Address__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","","","","false","","a3T8c000002Mxw4EAC","Contact"
"a0SWD000001lzlr2AA","005al00000RVcKvAAL","false","FC-001714","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","City","","","","","","LLC_BI__Home_City__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","","","","false","","a3T8c000002Mxw5EAC","Contact"
"a0SWD000001lzls2AA","005al00000RVcKvAAL","false","FC-001715","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","State","","","","","","LLC_BI__Home_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","2.0","","","false","","a3T8c000002Mxw6EAC","Contact"
"a0SWD000001lzlt2AA","005al00000RVcKvAAL","false","FC-001716","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","ZIP","","","","","","LLC_BI__Home_Zipcode__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","2.0","","","false","","a3T8c000002Mxw7EAC","Contact"
"a0SWD000001lzlu2AA","005al00000RVcKvAAL","false","FC-001717","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Mailing Address","","","","","","MailingAddress","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","","","","false","","a3T8c000002Mxw8EAC","Contact"
"a0SWD000001lzlv2AA","005al00000RVcKvAAL","false","FC-001718","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","City","","","","","","MailingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","","","","false","","a3T8c000002Mxw9EAC","Contact"
"a0SWD000001lzlw2AA","005al00000RVcKvAAL","false","FC-001719","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","State","","","","","","MailingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","2.0","","","false","","a3T8c000002MxwAEAS","Contact"
"a0SWD000001lzlx2AA","005al00000RVcKvAAL","false","FC-001720","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","ZIP","","","","","","MailingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","2.0","","","false","","a3T8c000002MxwBEAS","Contact"
"a0SWD000001lzly2AA","005al00000RVcKvAAL","false","FC-001721","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Legal Business Name","","","","","","Name","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","","","","false","","a3T8c000002MxwCEAS","Account"
"a0SWD000001lzlz2AA","005al00000RVcKvAAL","false","FC-001722","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Tax Identification Number (TIN)","","","","","XX-XXXXXXX","LLC_BI__Tax_Identification_Number__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","1.0","","As a federally regulated bank, we are required to know our customers. We use your TIN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3T8c000002MxwDEAS","Account"
"a0SWD000001lzm02AA","005al00000RVcKvAAL","false","FC-001723","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","What industry does your business belong to?","","","","","","Industry","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","","","","false","","a3T8c000002MxwEEAS","Account"
"a0SWD000001lzm12AA","005al00000RVcKvAAL","false","FC-001724","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Number of employees","","","","","","NumberOfEmployees","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","","","","false","","a3T8c000002MxwFEAS","Account"
"a0SWD000001lzm22AA","005al00000RVcKvAAL","false","FC-001725","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Legal Entity Type","","","","","","Type","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","","","","false","","a3T8c000002MxwGEAS","Account"
"a0SWD000001lzm32AA","005al00000RVcKvAAL","false","FC-001726","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Shipping Address","","","","","","ShippingStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","","","","false","","a3T8c000002MxwHEAS","Account"
"a0SWD000001lzm42AA","005al00000RVcKvAAL","false","FC-001727","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","City","","","","","","ShippingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","","","","false","","a3T8c000002MxwIEAS","Account"
"a0SWD000001lzm52AA","005al00000RVcKvAAL","false","FC-001728","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","State","","","","","","ShippingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","2.0","","","false","","a3T8c000002MxwJEAS","Account"
"a0SWD000001lzm62AA","005al00000RVcKvAAL","false","FC-001729","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","ZIP","","","","","","ShippingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","2.0","","","false","","a3T8c000002MxwKEAS","Account"
"a0SWD000001lzm72AA","005al00000RVcKvAAL","false","FC-001730","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Billing Address","","","","","","BillingStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","","","","false","","a3T8c000002MxwLEAS","Account"
"a0SWD000001lzm82AA","005al00000RVcKvAAL","false","FC-001731","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","City","","","","","","BillingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","","","","false","","a3T8c000002MxwMEAS","Account"
