"Id","IsDeleted","Name","OwnerId","nFORCE__Address_Part__c","nFORCE__Alternate_Label__c","nFORCE__Autocomplete_Attribute_Value__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Default_Value__c","nFORCE__Defined_Picklist_Values__c","nFORCE__Field_Hint__c","nFORCE__Field_Name__c","nFORCE__Filter_Criteria__c","nFORCE__Filter_Display_Name__c","nFORCE__Format_Description__c","nFORCE__Format_Enabled__c","nFORCE__Format_Expression__c","nFORCE__Format_Message__c","nFORCE__Is_Active__c","nFORCE__Is_Conditional_Lookup__c","nFORCE__Is_Editable__c","nFORCE__Is_Filter_Active__c","nFORCE__Is_Header__c","nFORCE__Is_Hidden__c","nFORCE__Is_Important__c","nFORCE__Is_Read_Only__c","nFORCE__Is_Required__c","nFORCE__Output_Expression__c","nFORCE__Route__c","nFORCE__SLDS_Column_Size__c","nFORCE__Screen_Section__c","nFORCE__Tooltip_Contents__c","nFORCE__Tooltip_Enabled__c","nFORCE__Tooltip_Text__c","nFORCE__lookupKey__c","nFORCE__sObject_Name__c"
"a0SWD000001lznj2AA","false","FC-001830","005al00000RVcKvAAL","","","","","","","","nFORCE__Field_Name__c","","","","false","","","false","false","false","false","false","true","false","false","false","","","","a0qWD00000GSggLYAT","","false","","a3THo000000zAusMAE","nFORCE__Field_Configuration__c"
"a0SWD000001lznk2AA","false","FC-001831","005al00000RVcKvAAL","","","","","","","","nFORCE__Field_Name__c","","","","false","","","false","false","false","false","false","true","false","false","false","","","","a0qWD00000GSggLYAT","","false","","a3THo000000zAutMAE","nFORCE__Field_Configuration__c"
"a0SWD000001lznl2AA","false","FC-001832","005al00000RVcKvAAL","","","","","","","","nFORCE__Field_Name__c","","","","false","","","false","false","false","false","false","true","false","false","false","","","","a0qWD00000GSggLYAT","","false","","a3THo000000zAuuMAE","nFORCE__Field_Configuration__c"
"a0SWD000001lznm2AA","false","FC-001833","005al00000RVcKvAAL","","","","","","","","LLC_BI__Tiers__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","","a0qWD00000GSggMYAT","","false","","a3THo000000zAuvMAE","LLC_BI__Bill_Point__c"
"a0SWD000001lznn2AA","false","FC-001834","005al00000RVcKvAAL","","","","","","","","LLC_BI__Price__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","","a0qWD00000GSggMYAT","","false","","a3THo000000zAuwMAE","LLC_BI__Bill_Point__c"
"a0SWD000001lzno2AA","false","FC-001835","005al00000RVcKvAAL","","Legal Business Name","","","","","","Name","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","","","","false","","a3THo000000zAuyMAE","Account"
"a0SWD000001lznp2AA","false","FC-001836","005al00000RVcKvAAL","","Tax Identification Number (TIN)","","","","","XX-XXXXXXX","LLC_BI__Tax_Identification_Number__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","1.0","","As a federally regulated bank, we are required to know our customers. We use your TIN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3THo000000zAuzMAE","Account"
"a0SWD000001lznq2AA","false","FC-001837","005al00000RVcKvAAL","","What industry does your business belong to?","","","","","","Industry","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","","","","false","","a3THo000000zAv0MAE","Account"
"a0SWD000001lznr2AA","false","FC-001838","005al00000RVcKvAAL","","Number of employees","","","","","","NumberOfEmployees","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","","","","false","","a3THo000000zAv1MAE","Account"
"a0SWD000001lzns2AA","false","FC-001839","005al00000RVcKvAAL","","Legal Entity Type","","","","","","Type","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","","","","false","","a3THo000000zAv2MAE","Account"
"a0SWD000001lznt2AA","false","FC-001840","005al00000RVcKvAAL","","Shipping Address","","","","","","ShippingStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","","","","false","","a3THo000000zAv3MAE","Account"
"a0SWD000001lznu2AA","false","FC-001841","005al00000RVcKvAAL","","City","","","","","","ShippingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","","","","false","","a3THo000000zAv4MAE","Account"
"a0SWD000001lznv2AA","false","FC-001842","005al00000RVcKvAAL","","State","","","","","","ShippingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","2.0","","","false","","a3THo000000zAv5MAE","Account"
"a0SWD000001lznw2AA","false","FC-001843","005al00000RVcKvAAL","","ZIP","","","","","","ShippingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","2.0","","","false","","a3THo000000zAv6MAE","Account"
"a0SWD000001lznx2AA","false","FC-001844","005al00000RVcKvAAL","","Billing Address","","","","","","BillingStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","","","","false","","a3THo000000zAv7MAE","Account"
"a0SWD000001lzny2AA","false","FC-001845","005al00000RVcKvAAL","","City","","","","","","BillingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","","","","false","","a3THo000000zAv8MAE","Account"
"a0SWD000001lznz2AA","false","FC-001846","005al00000RVcKvAAL","","State","","","","","","BillingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","2.0","","","false","","a3THo000000zAv9MAE","Account"
"a0SWD000001lzo02AA","false","FC-001847","005al00000RVcKvAAL","","ZIP","","","","","","BillingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","2.0","","","false","","a3THo000000zAvAMAU","Account"
"a0SWD000001lzo12AA","false","FC-001848","005al00000RVcKvAAL","","Social Security Number (SSN)","","","","","XXX-XX-XXXX","LLC_BI__SS__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3THo000000zAvBMAU","Contact"
"a0SWD000001lzo22AA","false","FC-001849","005al00000RVcKvAAL","","Mobile Phone Number","","","","","","MobilePhone","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","","","","false","","a3THo000000zAvCMAU","Contact"
"a0SWD000001lzo32AA","false","FC-001850","005al00000RVcKvAAL","","Residential Address","","","","","","LLC_BI__Home_Address__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","","","","false","","a3THo000000zAvDMAU","Contact"
"a0SWD000001lzo42AA","false","FC-001851","005al00000RVcKvAAL","","City","","","","","","LLC_BI__Home_City__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","","","","false","","a3THo000000zAvEMAU","Contact"
"a0SWD000001lzo52AA","false","FC-001852","005al00000RVcKvAAL","","State","","","","","","LLC_BI__Home_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","2.0","","","false","","a3THo000000zAvFMAU","Contact"
"a0SWD000001lzo62AA","false","FC-001853","005al00000RVcKvAAL","","ZIP","","","","","","LLC_BI__Home_Zipcode__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","2.0","","","false","","a3THo000000zAvGMAU","Contact"
"a0SWD000001lzo72AA","false","FC-001854","005al00000RVcKvAAL","","Mailing Address","","","","","","MailingAddress","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","","","","false","","a3THo000000zAvHMAU","Contact"
"a0SWD000001lzo82AA","false","FC-001855","005al00000RVcKvAAL","","City","","","","","","MailingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","","","","false","","a3THo000000zAvIMAU","Contact"
"a0SWD000001lzo92AA","false","FC-001856","005al00000RVcKvAAL","","State","","","","","","MailingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","2.0","","","false","","a3THo000000zAvJMAU","Contact"
"a0SWD000001lzoA2AQ","false","FC-001857","005al00000RVcKvAAL","","ZIP","","","","","","MailingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","2.0","","","false","","a3THo000000zAvKMAU","Contact"
"a0SWD000001lzoB2AQ","false","FC-001858","005al00000RVcKvAAL","","Social Security Number (SSN)","","","","","XXX-XX-XXXX","LLC_BI__SS__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3THo000000zAvLMAU","Contact"
"a0SWD000001lzoC2AQ","false","FC-001859","005al00000RVcKvAAL","","Mobile Phone Number","","","","","","MobilePhone","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","","","","false","","a3THo000000zAvMMAU","Contact"
"a0SWD000001lzoD2AQ","false","FC-001860","005al00000RVcKvAAL","","Residential Address","","","","","","LLC_BI__Home_Address__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","","","","false","","a3THo000000zAvNMAU","Contact"
"a0SWD000001lzoE2AQ","false","FC-001861","005al00000RVcKvAAL","","City","","","","","","LLC_BI__Home_City__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","","","","false","","a3THo000000zAvOMAU","Contact"
"a0SWD000001lzoF2AQ","false","FC-001862","005al00000RVcKvAAL","","State","","","","","","LLC_BI__Home_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","2.0","","","false","","a3THo000000zAvPMAU","Contact"
"a0SWD000001lzoG2AQ","false","FC-001863","005al00000RVcKvAAL","","ZIP","","","","","","LLC_BI__Home_Zipcode__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","2.0","","","false","","a3THo000000zAvQMAU","Contact"
"a0SWD000001lzoH2AQ","false","FC-001864","005al00000RVcKvAAL","","Mailing Address","","","","","","MailingAddress","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","","","","false","","a3THo000000zAvRMAU","Contact"
"a0SWD000001lzoI2AQ","false","FC-001865","005al00000RVcKvAAL","","City","","","","","","MailingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","","","","false","","a3THo000000zAvSMAU","Contact"
"a0SWD000001lzoJ2AQ","false","FC-001866","005al00000RVcKvAAL","","State","","","","","","MailingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","2.0","","","false","","a3THo000000zAvTMAU","Contact"
"a0SWD000001lzoK2AQ","false","FC-001867","005al00000RVcKvAAL","","ZIP","","","","","","MailingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","2.0","","","false","","a3THo000000zAvUMAU","Contact"
"a0SWD000001lzoL2AQ","false","FC-001868","005al00000RVcKvAAL","","Legal Business Name","","","","","","Name","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","","","","false","","a3THo000000zAvVMAU","Account"
"a0SWD000001lzoM2AQ","false","FC-001869","005al00000RVcKvAAL","","Tax Identification Number (TIN)","","","","","XX-XXXXXXX","LLC_BI__Tax_Identification_Number__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","1.0","","As a federally regulated bank, we are required to know our customers. We use your TIN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3THo000000zAvWMAU","Account"
"a0SWD000001lzoN2AQ","false","FC-001870","005al00000RVcKvAAL","","What industry does your business belong to?","","","","","","Industry","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","","","","false","","a3THo000000zAvXMAU","Account"
"a0SWD000001lzoO2AQ","false","FC-001871","005al00000RVcKvAAL","","Number of employees","","","","","","NumberOfEmployees","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","","","","false","","a3THo000000zAvYMAU","Account"
"a0SWD000001lzoP2AQ","false","FC-001872","005al00000RVcKvAAL","","Legal Entity Type","","","","","","Type","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","","","","false","","a3THo000000zAvZMAU","Account"
"a0SWD000001lzoQ2AQ","false","FC-001873","005al00000RVcKvAAL","","Shipping Address","","","","","","ShippingStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","","","","false","","a3THo000000zAvaMAE","Account"
"a0SWD000001lzoR2AQ","false","FC-001874","005al00000RVcKvAAL","","City","","","","","","ShippingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","","","","false","","a3THo000000zAvbMAE","Account"
"a0SWD000001lzoS2AQ","false","FC-001875","005al00000RVcKvAAL","","State","","","","","","ShippingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","2.0","","","false","","a3THo000000zAvcMAE","Account"
"a0SWD000001lzoT2AQ","false","FC-001876","005al00000RVcKvAAL","","ZIP","","","","","","ShippingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","2.0","","","false","","a3THo000000zAvdMAE","Account"
"a0SWD000001lzoU2AQ","false","FC-001877","005al00000RVcKvAAL","","Billing Address","","","","","","BillingStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","","","","false","","a3THo000000zAveMAE","Account"
"a0SWD000001lzoV2AQ","false","FC-001878","005al00000RVcKvAAL","","City","","","","","","BillingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","","","","false","","a3THo000000zAvfMAE","Account"
