"Id","IsDeleted","Name","LLC_BI__Spread_Statement_Type__c","LLC_BI__Debit__c","LLC_BI__Include_In_Total__c","LLC_BI__Is_Linked__c","LLC_BI__Linked_Spread_Statement_Record__c","LLC_BI__Linked_Spread_Statement_Total_Group__c","LLC_BI__Operation_Add__c","LLC_BI__Operation_Divide__c","LLC_BI__Operation_Multiply__c","LLC_BI__Operation_Subtract__c","LLC_BI__Operation__c","LLC_BI__Period_Over_Period_Change__c","LLC_BI__Row_Number__c","LLC_BI__Spread_Statement_Record_Total__c","LLC_BI__lookupKey__c","LLC_BI__Record_Type__c","LLC_BI__Prior_Fiscal_Year__c","LLC_BI__Display_Type__c","LLC_BI__KPI_Type__c","LLC_BI__Period_Over_Prior_Fiscal_Year__c","LLC_BI__Formula__c","LLC_BI__Source_Row__c","LLC_BI__Cloned_Source_Row__c","LLC_BI__Formula_Long_Text__c","LLC_BI__Associated_Parent_Record__c"
"a18bn000001a1J6AAI","","Maintenance & Repairs","a19bn000001uMdXAAU","false","true","","","","","","","","ADD","false","130.0","a16bn00000108eSAAQ","42880769889796995","Standard","false","Group","","false","","","","",""
"a18bn000001a125AAA","","Days in Year (prepop. 365)","a19bn000001uMdNAAU","false","true","","","","","","","","ADD","false","1.0","a16bn00000108chAAA","42880991307351094","Prepopulated","false","Group","","false","","","","365",""
"a18bn000001a18xAAA","","Other Non Op NC Asset 1","a19bn000001uMdfAAE","false","false","","","","","","","","ADD","false","260.0","a16bn00000108frAAA","42881112996528741","Standard","false","Group","","false","","","","",""
"a18bn000001a139AAA","","Chg. Net Intangibles","a19bn000001uMdQAAU","true","true","","","","","","","","ADD","false","11.0","a16bn00000108dKAAQ","42881570578306025","Simulated","false","Group","","true","","","","<#Intangibles_Other_ACCTGRD>+<#Accum_Amort_Impairment_ACCTGRD>",""
"a18bn000001a1qWAAQ","","Operating Expense","a19bn000001uMUeAAM","false","true","","","","","","","","ADD","false","71.0","a16bn00000108VLAAY","42881645911674307","Simulated","false","Percentage","","false","","","","<#Total_Operating_Expenses_ACCTGRD>",""
"a18bn000001a1RFAAY","","Days in Period","a19bn000001uMV5AAM","false","true","","","","","","","","DIVIDE","false","11.0","a16bn00000108awAAA","42882271559199704","Days In Period","false","Group","","false","","","","",""
"a18bn000001a1i2AAA","","EBITDA Margin","a19bn000001uMUVAA2","false","true","","","","","","","","ADD","false","131.0","a16bn00000108IuAAI","42882837695109496","Simulated","false","Percentage","","false","","","","<#EBITDA_ACCTGRD>/<#Total_Net_SalesRevenue_ACCTGRD>",""
"a18bn000001a1eSAAQ","","Land Rent Expense","a19bn000001uMUSAA2","false","true","","","","","","","","ADD","false","141.0","a16bn00000108IJAAY","42883166639423874","Standard","false","Group","","false","","","","",""
"a18bn000001a1M2AAI","","Interest Rate (%)","a19bn000001uMV2AAM","false","true","","","","","","","","ADD","false","21.0","a16bn00000108agAAA","42883369814707265","Standard","false","Percentage","","false","","","","",""
"a18bn000001a1hpAAA","","Historical Cash Flow Coverage","a19bn000001uMUsAAM","false","true","","","","","","","","ADD","false","11.0","a16bn00000108WyAAI","42883658469573314","Simulated","false","Decimal","","false","","","","<#TCF_Cash_Flow_Available_to_Service_Debt_ACCTGRD>/<#TCF_Historical_Debt_Service_ACCTGRD>",""
"a18bn000001a1ewAAA","","14j. Other","a19bn000001uMUjAAM","false","true","","","","","","","","ADD","false","81.0","a16bn00000108W7AAI","42884156513805492","Standard","false","Group","","false","","","","",""
"a18bn000001a1tkAAA","","Value Closely Held Business Entity","a19bn000001uMUmAAM","false","true","","","","","","","","ADD","false","51.0","a16bn00000108WNAAY","42884239295714980","Standard","false","Group","","false","","","","",""
"a18bn000001a1XqAAI","","Stock Warrants","a19bn000001uMV1AAM","false","true","","","","","","","","ADD","false","30.0","a16bn00000108aPAAQ","42884429795624243","Standard","false","Group","","false","","","","",""
"a18bn000001a1p1AAA","","M-1 Net income (loss) per books","a19bn000001uMUkAAM","true","true","","","","","","","","ADD","false","11.0","a16bn00000108WIAAY","42884642790471027","Simulated","false","Group","","false","","","","<#M1_Net_Income_per_book_ACCTGRD>",""
"a18bn000001a1t5AAA","","Utilities","a19bn000001uMUqAAM","false","true","","","","","","","","ADD","false","211.0","a16bn00000108WrAAI","42884912968176242","Standard","false","Group","","false","","","","",""
"a18bn000001a14CAAQ","","Available Occupancy Percentage","a19bn000001uMdjAAE","false","true","","","a16bn00000108grAAA","","","","","ADD","false","6100.0","a16bn00000108gsAAA","42885307445420299","Standard","false","Group","","false","","","","",""
"a18bn000001a1jdAAA","","Net Operating Profit","a19bn000001uMUWAA2","false","true","","","","","","","","ADD","false","1.0","a16bn00000108J2AAI","42885318001388439","Simulated","false","Group","","false","","","","<#Gross_Profit_ACCTGRD> - <#Total_Operating_Expenses_ACCTGRD>",""
"a18bn000001a1nxAAA","","Low-income housing credit (other)","a19bn000001uMUjAAM","false","true","","","","","","","","ADD","false","11.0","a16bn00000108W6AAI","42885660295429392","Standard","false","Group","","false","","","","",""
"a18bn000001a1JFAAY","","Prior Period Total Assets","a19bn000001uMdTAAU","false","true","","","","","","","","ADD","false","21.0","a16bn00000108dxAAA","42885672138214024","Simulated","true","Group","","false","","","","<#Total_Assets_ACCTGRD>",""
"a18bn000001a1pGAAQ","","Expenses recorded on books this year not incl on Sch K","a19bn000001uMUiAAM","false","true","","","","","","","","ADD","false","21.0","a16bn00000108VxAAI","42886009849061601","Standard","false","Group","","false","","","","",""
"a18bn000001a15BAAQ","","Cash Ratio","a19bn000001uMdNAAU","false","true","","","","","","","","ADD","false","41.0","a16bn00000108ckAAA","42886108864341702","Simulated","false","Decimal","","false","","","","(<#Cash_ACCTGRD>+<#Marketable_Securities_ACCTGRD>)/<#Total_Current_Liabilities_ACCTGRD>",""
"a18bn000001a1V2AAI","","Operating Expense %","a19bn000001uMUxAAM","false","true","","","","","","","","ADD","false","26.0","a16bn00000108XyAAI","42886232054306256","Simulated","false","Percentage","","false","","","","<#Total_Operating_Expenses_ACCTGRD> / <#Total_Net_SalesRevenue_ACCTGRD>",""
"a18bn000001a1kpAAA","","Chg. Net Fixed Assets","a19bn000001uMUxAAM","false","true","","","","","","","","ADD","false","11.0","a16bn00000108XtAAI","42886291471716202","Simulated","false","Group","","true","","","","<#Net_Fixed_Assets_ACCTGRD>",""
"a18bn000001a1BeAAI","","Other Expense 2","a19bn000001uMdeAAE","true","false","","","","","","","","ADD","false","51.0","a16bn00000108fgAAA","42886379170531515","Standard","false","Group","","false","","","","",""
"a18bn000001a1BRAAY","","Furniture & Fixtures","a19bn000001uMdYAAU","false","true","","","","","","","","ADD","false","50.0","a16bn00000108ebAAA","42886471820819390","Standard","false","Group","","false","","","","",""
"a18bn000001Zt0rAAC","","Deferred Income Tax","a19bn000001uMdXAAU","false","true","","","","","","","","ADD","false","20.0","a16bn00000108eWAAQ","42886522769663385","Standard","false","Group","","false","","","","",""
"a18bn000001a1LRAAY","","Long Term Debt - Bank","a19bn000001uMdYAAU","false","true","","","","","","","","ADD","false","10.0","a16bn00000108eeAAA","42886614000030581","Standard","false","Group","","false","","","","",""
"a18bn000001a1XKAAY","","Due From Related Co. LT","a19bn000001uMV1AAM","false","true","","","","","","","","ADD","false","140.0","a16bn00000108aEAAQ","42887782231021535","Standard","false","Group","","false","","","","",""
"a18bn000001a1I8AAI","","Adjustments to Net Worth","a19bn000001uMdUAAU","false","true","","","","","","","","ADD","false","1.0","a16bn00000108e8AAA","4288795486129974","Simulated","false","Financial","","false","","","","<#Total_Changes_in_Retained_Earnings_ACCTGRD> + <#Total_Changes_in_Equity_Accounts_ACCTGRD>",""
"a18bn000001a168AAA","","Total Adjustments","a19bn000001uMdHAAU","true","true","","","","","","","","ADD","false","71.0","a16bn00000108cAAAQ","42887956396991364","Simulated","false","Group","","false","","","","<#TCF_Adj_ACCTGRD>",""
"a18bn000001a11gAAA","","Investment Real Estate Debt","a19bn000001uMdGAAU","false","true","","","","","","","","ADD","false","41.0","a16bn00000108c5AAA","42888116000903800","Standard","false","Group","","false","","","","",""
"a18bn000001a1XTAAY","","Derivative Assets LT","a19bn000001uMV1AAM","false","true","","","","","","","","ADD","false","250.0","a16bn00000108aEAAQ","42888157778596049","Standard","false","Group","","false","","","","",""
"a18bn000001a1O5AAI","","Cash After Financing","a19bn000001uMdBAAU","false","true","","","","","","","","ADD","false","1.0","a16bn00000108bYAAQ","42888516227076445","Simulated","false","Group","","false","","","","<#DCF_Cash_After_Financing_ACCTGRD>",""
"a18bn000001a16nAAA","","UCA Cash After Ops / P + C + D","a19bn000001uMdNAAU","false","true","","","","","","","","ADD","false","91.0","a16bn00000108coAAA","42888933157954681","Simulated","false","Decimal","","false","","","","<#DCF_Net_Cash_After_Operations_ACCTGRD>/(<#Deannualized_PP_CPLTD_ACCTGRD>+<#Chg_Net_Fixed_Assets_ACCTGRD>+(<#Adj_to_Retained_Earn_Dividends_ACCTGRD>+<#Adj_to_Retained_Earn_Withdrawals_ACCTGRD>* -1))",""
"a18bn000001a1LWAAY","","Deferred Interest","a19bn000001uMdYAAU","false","true","","","","","","","","ADD","false","60.0","a16bn00000108eeAAA","42888962500001327","Standard","false","Group","","false","","","","",""
"a18bn000001a1kzAAA","","Adjustments to Net Worth","a19bn000001uMUyAAM","false","true","","","","","","","","ADD","false","1.0","a16bn00000108Y4AAI","42889446538327618","Simulated","false","Financial","","false","","","","<#Total_Changes_in_Retained_Earnings_ACCTGRD> + <#Total_Changes_in_Equity_Accounts_ACCTGRD>",""
"a18bn000001a1NEAAY","","Net Worth - Actual","a19bn000001uMV5AAM","false","true","","","","","","","","ADD","false","1.0","a16bn00000108b0AAA","42889730043273773","Simulated","false","Group","","false","","","","<#Net_Worth_ACCTGRD>",""
"a18bn000001a13JAAQ","","Capital Gain/(Loss)","a19bn000001uMdHAAU","false","true","","","","","","","","ADD","false","71.0","a16bn00000108cDAAQ","42889836800445238","Standard","false","Group","","false","","","","",""
"a18bn000001a13rAAA","","Total operating expense","a19bn000001uMdiAAE","false","true","","","a16bn00000108gbAAA","","","","","SUBTRACT","false","200.0","a16bn00000108gcAAA","42890116321162822","Standard","false","Group","","false","","","","",""
"a18bn000001a1cwAAA","","Average # of Bulls","a19bn000001uMUYAA2","false","true","","","","","","","","ADD","false","111.0","a16bn00000108JOAAY","42890337347064006","Standard","false","Group","","false","","","","",""
"a18bn000001a1LGAAY","","Current Ratio","a19bn000001uMdNAAU","false","true","","","","","","","","ADD","false","6.0","a16bn00000108ckAAA","42890387358391144","Simulated","false","Decimal","","false","","","","<#Total_Current_Assets_ACCTGRD>/<#Total_Current_Liabilities_ACCTGRD>",""
"a18bn000001a1kjAAA","","Days in Year (prepop. 365)","a19bn000001uMUxAAM","false","true","","","","","","","","ADD","false","1.0","a16bn00000108XsAAI","42890746487843273","Prepopulated","false","Group","","false","","","","365",""
"a18bn000001a1UKAAY","","Insurance Expense","a19bn000001uMUWAA2","false","true","","","","","","","","ADD","false","111.0","a16bn00000108J1AAI","42890938009581500","Standard","false","Group","","false","","","","",""
"a18bn000001a1eHAAQ","","Car & Truck","a19bn000001uMUSAA2","false","true","","","","","","","","ADD","false","1.0","a16bn00000108IJAAY","42891110552391503","Standard","false","Group","","false","","","","",""
"a18bn000001a19nAAA","","Effective TNW","a19bn000001uMdfAAE","false","true","","","","","","","","ADD","false","11.0","a16bn00000108g5AAA","42891126120581158","Simulated","false","Group","","false","","","","<#Eff_Tangible_Net_Worth_Actual_ACCTGRD>",""
"a18bn000001a1cMAAQ","","Ending Value - Calculated - Breeding Livestock","a19bn000001uMUXAA2","false","true","","","","","","","","ADD","false","301.0","a16bn00000108JMAAY","42891534058239494","Simulated","false","Group","","false","","","","<#BeginningValue_BreedingLivestock_ACCTGRD>+<#Purchases_BreedingLivestock_ACCTGRD>+<#Improvements_BreedingLivestock_ACCTGTD>+<#Sales_Livestock_ACCTGRD>+<#OtherAdjustments_BreedingLivestock_ACCTGRD>",""
"a18bn000001a1JDAAY","","Prior Period Total Liabilities","a19bn000001uMdTAAU","false","true","","","","","","","","ADD","false","31.0","a16bn00000108dxAAA","42892176986593289","Simulated","true","Group","","false","","","","<#Total_Liabilities_ACCTGRD>",""
"a18bn000001a1ZoAAI","","Snow Removal PSF","a19bn000001uMV2AAM","false","true","","","","","","","","ADD","false","120.0","a16bn00000108aiAAA","42892962774790364","Simulated","false","Group","","false","","","","<#Snow_Removal>/<#square footage>",""
"a18bn000001a1IVAAY","","Chg in Other Equity","a19bn000001uMdbAAE","false","true","","","","","","","","ADD","false","71.0","a16bn00000108fIAAQ","42893234845443976","Simulated","false","Group","","true","","","","<#Other_Equity_ACCTGRD>",""
"a18bn000001a1SjAAI","","Chg. CPLTD","a19bn000001uMUtAAM","false","true","","","","","","","","ADD","false","21.0","a16bn00000108XLAAY","42893795079853844","Simulated","false","Group","","true","","","","<#CPLTDBank_ACCTGRD> +<#CPLTDOther_Secured_ACCTGRD>+<#CPLTDOther_Unsecured_ACCTGRD> +<#Capital_Lease_Obligations_CP_ACCTGRD>",""
"a18bn000001a11jAAA","","Value Adj. CHBE","a19bn000001uMdGAAU","true","true","","","","","","","","ADD","false","1.0","a16bn00000108c6AAA","42893835707321575","Standard","false","Group","","false","","","","",""
"a18bn000001a1QcAAI","","Deductions - General category","a19bn000001uMdDAAU","false","false","","","","","","","","ADD","false","121.0","a16bn00000108blAAA","42893902535028749","Standard","false","Group","","false","","","","",""
"a18bn000001a1kKAAQ","","Income Tax Receivable","a19bn000001uMV1AAM","false","true","","","","","","","","ADD","false","90.0","a16bn00000108aBAAQ","42893980109974176","Standard","false","Group","","false","","","","",""
"a18bn000001a1ZDAAY","","Accounts Pay - Other 3","a19bn000001uMV1AAM","false","false","","","","","","","","ADD","false","19.75","a16bn00000108aKAAQ","42894148500249740","Standard","false","Group","","false","","","","",""
"a18bn000001a1JaAAI","","Cost of Goods Sold","a19bn000001uMdOAAU","false","true","","","","","","","","ADD","false","1.0","a16bn00000108crAAA","42894866673800507","Standard","false","Group","","false","","","","",""
"a18bn000001a1o8AAA","","Other AMT items","a19bn000001uMUjAAM","false","true","","","","","","","","ADD","false","51.0","a16bn00000108W8AAI","42894897862831101","Standard","false","Group","","false","","","","",""
"a18bn000001a1KTAAY","","Gain on Sale of Assets","a19bn000001uMdXAAU","false","true","","","","","","","","ADD","false","20.0","a16bn00000108eUAAQ","42895089140935886","Standard","false","Group","","false","","","","",""
"a18bn000001a1PRAAY","","Distributions - Property","a19bn000001uMdCAAU","false","true","","","","","","","","ADD","false","11.0","a16bn00000108beAAA","42895471869704541","Standard","false","Group","","false","","","","",""
"a18bn000001a10kAAA","","Managment Fees","a19bn000001uMdeAAE","false","true","","","","","","","","ADD","false","160.0","a16bn00000108fdAAA","42895589185429338","Standard","false","Group","","false","","","","",""
"a18bn000001a17PAAQ","","Chg in Preferred Stock","a19bn000001uMdUAAU","false","true","","","","","","","","ADD","false","41.0","a16bn00000108e7AAA","42895703641803436","Simulated","false","Group","","true","","","","<#Preferred_Stock_ACCTGRD>",""
"a18bn000001a1avAAA","","Margin After Term Debt Service","a19bn000001uMUSAA2","false","true","","","","","","","","ADD","false","1.0","a16bn00000108IMAAY","42895756524401531","Simulated","false","Group","","false","","","","<#Net_Operating_Income_ACCTGRD> +<#Depreciation_Expense_ACCTGRD>+<#Total_Other_Income_and_Expenses_ACCTGRD>",""
"a18bn000001a197AAA","","AB Asset Impairment","a19bn000001uMdSAAU","false","true","","","","","","","","ADD","false","41.0","a16bn00000108ddAAA","42896579009766206","Simulated","false","Group","","false","","","","<#Asset_Impairment_ACCTGRD>",""
"a18bn000001a1VJAAY","","Debt/Tangible Net Worth","a19bn000001uMUxAAM","false","true","","","","","","","","ADD","false","41.0","a16bn00000108XwAAI","42896823205341358","Simulated","false","Decimal","","false","","","","<#Total_Liabilities_ACCTGRD> / <#Tangible_Net_Worth_Actual_ACCTGRD>",""
"a18bn000001a1FhAAI","","Chg Accts/Notes Rec - Trade","a19bn000001uMddAAE","true","true","","","","","","","","ADD","false","41.0","a16bn00000108fQAAQ","42896833284670541","Simulated","false","Group","","true","","","","<#Net_Trade_Receivables_ACCTGRD>",""
"a18bn000001a1B6AAI","","Costs in Excess of Billings","a19bn000001uMdYAAU","false","true","","","","","","","","ADD","false","200.0","a16bn00000108eaAAA","42896934883426629","Standard","false","Group","","false","","","","",""
"a18bn000001a1QoAAI","","Inventories","a19bn000001uMV3AAM","false","true","","","","","","","","ADD","false","51.0","a16bn00000108ajAAA","42896965899349453","Standard","false","Group","","false","","","","",""
"a18bn000001a1pvAAA","","Cash","a19bn000001uMUdAAM","false","true","","","","","","","","ADD","false","1.0","a16bn00000108V7AAI","42897389771460223","Standard","false","Group","","false","","","","",""
"a18bn000001a1gaAAA","","Pension and Profit-Sharing Plans","a19bn000001uMUqAAM","false","true","","","","","","","","ADD","false","141.0","a16bn00000108WrAAI","42897412274513882","Standard","false","Group","","false","","","","",""
"a18bn000001a10pAAA","","Post Retirement Benefit Expense","a19bn000001uMdeAAE","false","true","","","","","","","","ADD","false","65.0","a16bn00000108fdAAA","42897459775067044","Standard","false","Group","","false","","","","",""
"a18bn000001a1m7AAA","","Operating Profit Margin","a19bn000001uMUxAAM","false","true","","","","","","","","ADD","false","31.0","a16bn00000108XyAAI","42897649001712350","Simulated","false","Group","","false","","","","<#Net_Operating_Profit_ACCTGRD>/<#Total_Net_SalesRevenue_ACCTGRD>",""
"a18bn000001a1tMAAQ","","Repairs and Maintenance","a19bn000001uMUoAAM","false","true","","","","","","","","ADD","false","141.0","a16bn00000108WjAAI","42898531853343364","Standard","false","Group","","false","","","","",""
"a18bn000001a1BSAAY","","Other Fixed Assets","a19bn000001uMdYAAU","false","true","","","","","","","","ADD","false","90.0","a16bn00000108ebAAA","42898690938352265","Standard","false","Group","","false","","","","",""
"a18bn000001a16vAAA","","Dividends","a19bn000001uMdUAAU","true","true","","","","","","","","ADD","false","11.0","a16bn00000108e6AAA","42898789533309521","Standard","false","Group","","false","","","","",""
"a18bn000001a1e4AAA","","Date","a19bn000001uMURAA2","false","true","","","","","","","","ADD","false","1.0","a16bn00000108IFAAY","42898809217267270","Standard","false","Group","","false","","","","",""
"a18bn000001a1c0AAA","","Beginning Value - Real Estate","a19bn000001uMUXAA2","false","true","","","","","","","","ADD","false","91.0","a16bn00000108JMAAY","42899988809121500","Simulated","true","Group","","false","","","","<#Land_ACCTGRD>+<#Buildings_Improvements_ACCTGRD>",""
